%time,field.stamp,field.id,field.x,field.y,field.z,field.distanceFromTag,field.rssi,field.rssi_fp
1732085150573128588,1732085150572986364,5,2.5775,0.87,1.97,7.273180333333333,-79.68,-80.63
1732085150673457904,1732085150673274993,5,2.5775,0.87,1.97,7.285687666666667,-79.32,-80.56
1732085150773374860,1732085150773224115,5,2.5775,0.87,1.97,7.285687666666667,-79.48,-80.43
1732085150874705107,1732085150873957633,5,2.5775,0.87,1.97,7.285687666666667,-79.7,-80.85
1732085150973591172,1732085150973467350,5,2.5775,0.87,1.97,7.279433999999999,-79.95,-80.81
1732085151075120821,1732085151074283361,5,2.5775,0.87,1.97,7.273180333333333,-79.6,-80.51
1732085151170633367,1732085151170463323,5,2.5775,0.87,1.97,7.2669266666666665,-79.93,-80.61
1732085151270839159,1732085151270491361,5,2.5775,0.87,1.97,7.260673,-80.59,-81.29
1732085151370864238,1732085151370530843,5,2.5775,0.87,1.97,7.260673,-80.03,-80.79
1732085151470847722,1732085151470480442,5,2.5775,0.87,1.97,7.2669266666666665,-79.43,-80.76
1732085151571278828,1732085151570526123,5,2.5775,0.87,1.97,7.285688,-79.52,-80.76
1732085151670975663,1732085151670509099,5,2.5775,0.87,1.97,7.285688,-79.79,-80.52
1732085151770910393,1732085151770498275,5,2.5775,0.87,1.97,7.279434333333334,-79.49,-81.05
1732085151870657542,1732085151870452404,5,2.5775,0.87,1.97,7.2544189999999995,-79.86,-80.69
1732085151970672745,1732085151970458507,5,2.5775,0.87,1.97,7.273180333333333,-79.43,-80.68
1732085152070884566,1732085152070501565,5,2.5775,0.87,1.97,7.260672666666667,-79.93,-80.78
1732085152170818805,1732085152170443058,5,2.5775,0.87,1.97,7.2669266666666665,-79.63,-80.7
1732085152274162539,1732085152274013757,5,2.5775,0.87,1.97,7.254419000000001,-79.51,-80.79
1732085152373400501,1732085152373160123,5,2.5775,0.87,1.97,7.273180333333333,-79.24,-80.52
1732085152473567227,1732085152473334074,5,2.5775,0.87,1.97,7.304449333333333,-83.01,-82.75
1732085152574440821,1732085152574308633,5,2.5775,0.87,1.97,7.304449333333333,-79.54,-81.36
1732085152673358085,1732085152673227310,5,2.5775,0.87,1.97,7.304449333333333,-79.59,-80.86
1732085152773116136,1732085152772968530,5,2.5775,0.87,1.97,7.279433999999999,-79.57,-80.82
1732085152873829612,1732085152873650550,5,2.5775,0.87,1.97,7.304449333333333,-81.7,-81.68
1732085153004277587,1732085153004045486,5,2.5775,0.87,1.97,7.310703,-79.44,-80.57
1732085153072993834,1732085153072794914,5,2.5775,0.87,1.97,7.3482259999999995,-79.79,-80.74
1732085153172947716,1732085153172607660,5,2.5775,0.87,1.97,7.304449333333333,-79.63,-80.81
