%time,field.stamp,field.id,field.x,field.y,field.z,field.distanceFromTag,field.rssi,field.rssi_fp
1734501485318454633,1734501485318213939,12,0.69,0.87,0.5,6.053687,-78.99,-80.39
1734501485418212483,1734501485417540073,12,0.69,0.87,0.5,6.066194666666667,-78.97,-80.69
1734501485518746847,1734501485518484830,12,0.69,0.87,0.5,6.072448333333334,-79.11,-80.81
1734501485618638171,1734501485618337869,12,0.69,0.87,0.5,6.072448333333334,-79.24,-80.42
1734501485717917110,1734501485717718124,12,0.69,0.87,0.5,6.059940666666667,-79.28,-81.01
1734501485817929660,1734501485817736625,12,0.69,0.87,0.5,6.041179333333333,-79.44,-81.07
1734501485917704640,1734501485917564630,12,0.69,0.87,0.5,6.047433333333333,-79.33,-81.13
1734501486018355519,1734501486018134355,12,0.69,0.87,0.5,6.034926,-79.31,-80.9
1734501486118047451,1734501486117840051,12,0.69,0.87,0.5,6.047433666666667,-78.76,-80.6
1734501486218121910,1734501486217963933,12,0.69,0.87,0.5,6.041179666666667,-79.05,-80.67
1734501486318368689,1734501486318166971,12,0.69,0.87,0.5,6.047433333333333,-79.23,-80.75
1734501486419156845,1734501486418819189,12,0.69,0.87,0.5,6.041179666666667,-79.36,-81.08
1734501486518047157,1734501486517803192,12,0.69,0.87,0.5,6.053687333333333,-79.13,-80.87
1734501486618051370,1734501486617823600,12,0.69,0.87,0.5,6.047433666666667,-79.02,-80.61
1734501486717788560,1734501486717665433,12,0.69,0.87,0.5,6.059940999999999,-79.19,-80.64
1734501486818518497,1734501486818342447,12,0.69,0.87,0.5,6.059940999999999,-79.63,-80.84
1734501486917708509,1734501486917515993,12,0.69,0.87,0.5,6.053687,-79.58,-80.96
1734501487018152897,1734501487018010854,12,0.69,0.87,0.5,6.053687,-79.27,-80.75
1734501487118121255,1734501487117820501,12,0.69,0.87,0.5,6.047433333333333,-79.25,-80.66
1734501487315568046,1734501487315099716,12,0.69,0.87,0.5,6.066194666666667,-79.26,-81.21
1734501487415435017,1734501487415023326,12,0.69,0.87,0.5,6.059940999999999,-79.09,-80.94
1734501487815262361,1734501487815003633,12,0.69,0.87,0.5,6.066194666666667,-79.37,-80.93
1734501487916485853,1734501487916217565,12,0.69,0.87,0.5,6.053687333333333,-79.22,-80.85
1734501488015365814,1734501488015025377,12,0.69,0.87,0.5,6.04118,-79.34,-80.68
1734501488115421635,1734501488115023612,12,0.69,0.87,0.5,6.047433666666667,-79.06,-80.97
1734501488216397894,1734501488216089248,12,0.69,0.87,0.5,6.053687333333333,-79.36,-80.69
1734501488316704649,1734501488316310644,12,0.69,0.87,0.5,6.059940999999999,-79.45,-80.82
1734501488416640654,1734501488416349649,12,0.69,0.87,0.5,6.066194666666667,-79.53,-80.96
1734501488516467246,1734501488516297817,12,0.69,0.87,0.5,6.059940999999999,-79.15,-80.58
1734501488617776578,1734501488617546796,12,0.69,0.87,0.5,6.053687333333333,-78.72,-80.63
1734501488716760385,1734501488716548204,12,0.69,0.87,0.5,6.034926,-79.18,-80.75
1734501488816549777,1734501488816274642,12,0.69,0.87,0.5,6.041179666666667,-78.87,-80.47
1734501488915308926,1734501488915029287,12,0.69,0.87,0.5,6.041179666666667,-79.56,-81.29
1734501489017953281,1734501489017824411,12,0.69,0.87,0.5,6.0661950000000004,-79.17,-80.6
1734501489118185223,1734501489117841243,12,0.69,0.87,0.5,6.0661950000000004,-79.07,-80.47
1734501489218253603,1734501489217819690,12,0.69,0.87,0.5,6.084956333333333,-79.33,-80.4
1734501489322065271,1734501489321830749,12,0.69,0.87,0.5,6.0661950000000004,-79.34,-80.6
1734501489418191674,1734501489418128728,12,0.69,0.87,0.5,6.059941333333334,-78.93,-80.65
1734501489518158190,1734501489518063545,12,0.69,0.87,0.5,6.047433666666667,-79.25,-81.04
1734501489618069886,1734501489617888927,12,0.69,0.87,0.5,6.059940999999999,-78.98,-80.87
1734501489718304425,1734501489717702388,12,0.69,0.87,0.5,6.053687,-79.5,-81.21
1734501489848613027,1734501489848461389,12,0.69,0.87,0.5,6.066194666666667,-79.35,-80.95
1734501489918173419,1734501489918035030,12,0.69,0.87,0.5,6.066194666666667,-78.79,-80.5
1734501490017625170,1734501490017306566,12,0.69,0.87,0.5,6.09121,-79.78,-80.58
1734501490117774300,1734501490117410421,12,0.69,0.87,0.5,6.072448666666666,-79.02,-80.75
1734501490217444939,1734501490217265367,12,0.69,0.87,0.5,6.053687333333333,-79.13,-80.74
1734501490318071710,1734501490317948579,12,0.69,0.87,0.5,6.041179666666667,-79.29,-80.81
1734501490417528948,1734501490417271137,12,0.69,0.87,0.5,6.053687,-79.01,-80.78
1734501490517414420,1734501490517123937,12,0.69,0.87,0.5,6.066194666666667,-79.24,-81.04
1734501490617433606,1734501490617227554,12,0.69,0.87,0.5,6.072448333333334,-78.95,-80.65
1734501490717456181,1734501490717266321,12,0.69,0.87,0.5,6.066194666666667,-79.46,-80.9
1734501490817540344,1734501490817319154,12,0.69,0.87,0.5,6.059940999999999,-79.28,-80.87
1734501490916416966,1734501490916199445,12,0.69,0.87,0.5,6.047433666666667,-79.19,-80.75
1734501491017470575,1734501491016995668,12,0.69,0.87,0.5,6.04118,-78.99,-80.66
1734501491120122067,1734501491119810342,12,0.69,0.87,0.5,6.047433666666667,-79.17,-80.61
1734501491217445959,1734501491217257738,12,0.69,0.87,0.5,6.059940999999999,-79.3,-80.72
