%time,field.stamp,field.id,field.x,field.y,field.z,field.distanceFromTag,field.rssi,field.rssi_fp
1730020288376510712,1730020288376089811,3,2.58,-0.87,1.97,4.308874666666667,-79.76,-81.26
1730020288479282804,1730020288478998184,3,2.58,-0.87,1.97,4.333889666666667,-79.34,-81.03
1730020288577639340,1730020288577387094,3,2.58,-0.87,1.97,4.346397333333333,-78.87,-81.34
1730020288676412071,1730020288676085710,3,2.58,-0.87,1.97,4.352651,-78.84,-81.67
1730020288777978920,1730020288777642965,3,2.58,-0.87,1.97,4.365158666666667,-79.01,-80.72
1730020288877857176,1730020288877593517,3,2.58,-0.87,1.97,4.352651,-79.23,-80.62
1730020288978394553,1730020288977909326,3,2.58,-0.87,1.97,4.358905,-79.17,-80.83
1730020289077885815,1730020289077484607,3,2.58,-0.87,1.97,4.340143666666667,-80.18,-80.98
1730020289178145417,1730020289177758216,3,2.58,-0.87,1.97,4.340143666666667,-79.33,-80.75
1730020289277985857,1730020289277686834,3,2.58,-0.87,1.97,4.327636,-80.03,-80.94
1730020289377631390,1730020289377314329,3,2.58,-0.87,1.97,4.327636,-79.27,-80.36
1730020289478103604,1730020289477792501,3,2.58,-0.87,1.97,4.315128666666666,-78.89,-80.36
1730020289576549301,1730020289576096057,3,2.58,-0.87,1.97,4.315128666666666,-79.31,-80.94
1730020289676876757,1730020289676141977,3,2.58,-0.87,1.97,4.290113333333333,-79.37,-81.05
1730020289776606468,1730020289776159524,3,2.58,-0.87,1.97,4.290113333333333,-79.05,-80.49
1730020289876589604,1730020289876146793,3,2.58,-0.87,1.97,4.290113333333333,-79.47,-80.67
1730020289979970064,1730020289979658126,3,2.58,-0.87,1.97,4.315128666666666,-78.98,-80.54
1730020290080453043,1730020290080121517,3,2.58,-0.87,1.97,4.358905333333333,-79.35,-82.57
1730020290179876747,1730020290179593563,3,2.58,-0.87,1.97,4.327636333333333,-78.98,-81.02
1730020290280444417,1730020290280128955,3,2.58,-0.87,1.97,4.321382333333333,-78.83,-80.52
1730020290380098894,1730020290379491090,3,2.58,-0.87,1.97,4.271351666666667,-78.54,-80.58
1730020290479075436,1730020290478794097,3,2.58,-0.87,1.97,4.271351666666667,-78.5,-80.81
1730020290579142404,1730020290578940629,3,2.58,-0.87,1.97,4.265098,-78.94,-80.76
1730020290679539699,1730020290679317712,3,2.58,-0.87,1.97,4.265098,-78.75,-80.95
1730020290879186178,1730020290878856658,3,2.58,-0.87,1.97,4.265098,-78.44,-81.1
1730020290979098131,1730020290978922605,3,2.58,-0.87,1.97,4.252590333333333,-78.63,-80.43
1730020291079091508,1730020291078812837,3,2.58,-0.87,1.97,4.265098,-78.66,-80.76
1730020291178843732,1730020291178741693,3,2.58,-0.87,1.97,4.277605666666666,-78.63,-80.75
1730020291280036026,1730020291279946565,3,2.58,-0.87,1.97,4.2838596666666655,-78.3,-80.63
1730020291980389064,1730020291980100154,3,2.58,-0.87,1.97,4.283859333333333,-79.0,-80.61
1730020292180186738,1730020292179958343,3,2.58,-0.87,1.97,4.371412666666667,-80.02,-81.67
1730020292279704798,1730020292279471874,3,2.58,-0.87,1.97,4.446458333333333,-79.26,-82.87
1730020292379512280,1730020292379251718,3,2.58,-0.87,1.97,4.4652199999999995,-79.81,-81.16
1730020292479922113,1730020292479392528,3,2.58,-0.87,1.97,4.427697,-79.81,-81.3
1730020292579896565,1730020292579624891,3,2.58,-0.87,1.97,4.408935666666667,-79.4,-81.59
1730020292679683260,1730020292679527521,3,2.58,-0.87,1.97,4.427697,-80.33,-83.27
1730020292778344151,1730020292777874708,3,2.58,-0.87,1.97,4.396428,-80.15,-80.72
1730020292877854864,1730020292877586364,3,2.58,-0.87,1.97,4.327636,-79.87,-80.81
1730020292978215782,1730020292977932453,3,2.58,-0.87,1.97,4.246336333333333,-79.49,-80.32
1730020293078007114,1730020293077466726,3,2.58,-0.87,1.97,4.196306,-79.65,-81.21
1730020293178009794,1730020293177644968,3,2.58,-0.87,1.97,4.152529333333333,-79.16,-80.62
