%time,field.pose_stamped.header.seq,field.pose_stamped.header.stamp,field.pose_stamped.header.frame_id,field.pose_stamped.pose.position.x,field.pose_stamped.pose.position.y,field.pose_stamped.pose.position.z,field.pose_stamped.pose.orientation.x,field.pose_stamped.pose.orientation.y,field.pose_stamped.pose.orientation.z,field.pose_stamped.pose.orientation.w,field.anchor_array.layout.data_offset,field.anchor_array.data0,field.anchor_array.data1,field.anchor_array.data2,field.anchor_array.data3
1730017531826763351,5520,1730017531826313495,map,-0.10347062829880357,-4.288358896274741,1.2279818248456305,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017531927365905,5521,1730017531926831722,map,-0.10046270597148012,-4.286933237025043,1.2065443348412972,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017532027518844,5522,1730017532027057409,map,-0.08489447493388345,-4.27619615582064,1.1562184902782389,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017532126601241,5523,1730017532125940561,map,-0.07521330990045882,-4.25885124499467,1.1215328061942988,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017532226626564,5524,1730017532226113319,map,-0.07492955966033556,-4.2507304137492286,1.14031854945188,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017532327019936,5525,1730017532326556682,map,-0.08520868542474398,-4.2498946039014145,1.1753482564863593,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017532426539125,5526,1730017532425978422,map,-0.09901418591685014,-4.258358654218833,1.2078771514268416,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017532556673399,5527,1730017532556105375,map,-0.11221309640726491,-4.267226289965102,1.2306746935711141,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017532625966500,5528,1730017532625563621,map,-0.12353273045189446,-4.274278334173944,1.240982544519838,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017532726857065,5529,1730017532726277589,map,-0.11777653560124367,-4.277464500548003,1.248914202692772,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017532827652149,5530,1730017532827133655,map,-0.108680238755612,-4.277258040697495,1.2414251044580953,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017532926350189,5531,1730017532926128149,map,-0.08947154064507114,-4.276628506696533,1.2588437447874403,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017533026536842,5532,1730017533026023864,map,-0.08305985082180865,-4.274297421656747,1.2477449238199319,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017533126809253,5533,1730017533126394271,map,-0.07755224409646748,-4.268497937481763,1.2131293538223786,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017533226092995,5534,1730017533225852012,map,-0.08764331373430395,-4.264848532951069,1.149321102150488,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017533326217891,5535,1730017533325961112,map,-0.10169796875945303,-4.270047718731289,1.1271378423520098,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017533426630797,5536,1730017533426184177,map,-0.11516477425024353,-4.280727864481888,1.1268076312163073,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017533526553721,5537,1730017533526306390,map,-0.12183173546398052,-4.288896004121627,1.1277735888560028,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017533626418872,5538,1730017533625906944,map,-0.11790365096303719,-4.285656414719862,1.0950334268247655,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
