timestamp,Transmission #,Reception #,maxNoise,Distance,Channel,FirstPathAmp1,FirstPathAmp2,FirstPathAmp3,Max Growth CIR,Rx Preamble Count,Standard Noise,RSSI(dBm),RSSI_fp(dBm),rtd_init,rtd_resp,resp_rx_ts,poll_tx_ts,resp_tx_ts,poll_rx_ts,anchor_id
1726019973.6541982,21643,21617,1074,14.202401,5,14776,15565.0,13946.0,6421.0,230.0,40.0,-79.72,-80.51,72111694.0,72105669.0,-1000363014.0,-1072474708.0,-1589992837.0,-1662098506.0,12.0
1726019973.7966945,21644,21618,1187,14.164878,5,14541,14373.0,13507.0,5855.0,230.0,48.0,-80.12,-81.02,72111842.0,72105825.0,1024949902.0,952838060.0,435319419.0,363213594.0,12.0
1726019973.9400072,21645,21619,1174,14.202401,5,15902,14614.0,9349.0,5894.0,230.0,44.0,-80.10,-80.65,72111660.0,72105637.0,-1244977704.0,-1317089364.0,-1834609029.0,-1906714666.0,12.0
1726019974.0824175,21646,21620,1075,14.239924,5,14945,15609.0,14116.0,6429.0,230.0,40.0,-79.72,-80.46,72112034.0,72105993.0,780202830.0,708090796.0,190570619.0,118464626.0,12.0
1726019974.2255168,21647,21621,1384,14.18364,5,15541,15740.0,13177.0,6820.0,230.0,52.0,-79.46,-80.3,72111722.0,72105698.0,-1489428458.0,-1561540180.0,-2079061381.0,2143800217.0,12.0
1726019974.3681157,21648,21622,1134,14.202401,5,13517,15012.0,12789.0,5527.0,230.0,44.0,-80.37,-80.96,72111890.0,72105863.0,535961278.0,463849388.0,-53672325.0,-125778188.0,12.0
1726019974.5114038,21649,21623,1030,14.221162,5,14348,15244.0,13007.0,5918.0,230.0,40.0,-80.08,-80.71,72112018.0,72105982.0,-1733886146.0,-1805998164.0,1971446907.0,1899340925.0,12.0
1726019974.6538625,21650,21624,1072,14.239924,5,15818,15999.0,13543.0,6661.0,230.0,40.0,-79.56,-80.15,72111845.0,72105809.0,291079825.0,218967980.0,-298555269.0,-370661078.0,12.0
1726019974.796703,21651,21625,1131,14.18364,5,15303,15271.0,13974.0,6576.0,230.0,44.0,-79.62,-80.52,72111706.0,72105669.0,-1978840570.0,-2050952276.0,1726490747.0,1654385078.0,12.0
1726019974.940009,21652,21626,1280,14.164878,5,15045,15956.0,13402.0,6561.0,230.0,48.0,-79.63,-80.31,72111912.0,72105884.0,46495956.0,-25615956.0,-543140741.0,-615246625.0,12.0
