timestamp,x,y,z
1733129523718924484,-2.443455159143909,0.28011103578759344,-2.826170834602431
1733129523819783288,-3.5553232323989845,0.25244418297781296,-0.0965754826644716
1733129523919677796,-3.943298669770832,0.0859745127192876,-0.0022826397786374075
1733129524019548905,-4.128705982684711,-0.19031738319600744,0.00010852752248124292
1733129524119389164,-4.184620965675013,-0.6586471046585933,0.013406097284868898
1733129524219271494,-4.132961070157391,-1.3940379793660198,0.046864132425039146
1733129524319097899,-3.85481790714129,-2.212213915989286,0.07198278584959114
1733129524418979714,-3.4235373947576075,-3.2215912815984256,0.1524723027014212
1733129524519829162,-2.9331302753569632,-3.7975588703987935,0.24321385609330218
1733129524619726578,-2.6606571492524895,-4.03807477590752,0.3213612362130024
1733129524719678053,-2.5483572492252335,-4.120713298821877,0.3982978935620637
1733129524819519813,-2.548649916469834,-4.171663593364037,0.5036270718246458
1733129524919328826,-2.562340740540456,-4.154822803574563,0.6065417115851572
1733129525019184158,-2.57795467907936,-4.16560174734366,0.6915417466305365
1733129525119074280,-2.549977394181742,-4.209040310761862,0.7683678199914319
1733129525219018030,-2.524744218079709,-4.24863405856658,0.8335192448085929
1733129525319833367,-2.5243994395915297,-4.237539647249947,0.882715921992334
1733129525419695538,-2.5826626078275923,-4.181162118677622,0.945541594443731
1733129525519573961,-2.574489398914543,-4.121993175424925,0.9339680907752925
1733129525619413722,-2.7144843810906196,-4.052624777393046,1.03239133342012
1733129525719338719,-2.733712145835363,-4.028015632321943,1.092935079329247
1733129525819262965,-2.7028899666628194,-4.065640064208717,1.144087395637792
1733129525919068415,-2.682514958628365,-4.075001259227475,1.17327023284371
1733129526018991125,-2.6687879213481938,-4.087520159235635,1.2068470503670952
1733129526119782212,-2.7048978211324237,-4.05242672550863,1.2391332601129406
1733129526214733976,-2.6880575890402922,-4.082120708612639,1.2578086154284192
1733129526319615012,-2.6841289570032885,-4.096179448291832,1.2698357221733525
1733129526419417400,-2.6494170116131226,-4.130488185862163,1.266126258823606
1733129526514750525,-2.641044999112545,-4.1247414534230735,1.2542842450584177
1733129526619224977,-2.642847352447481,-4.127854299367673,1.2502643341914461
1733129526719065493,-2.6339933920200758,-4.132396851138761,1.2430868088710791
1733129526818995376,-2.6188555251390015,-4.155672568578014,1.2543607565539072
1733129526914846130,-2.5628126663142257,-4.204540477564728,1.2567394359152722
1733129527014686187,-2.555850362580376,-4.202409107375358,1.2624150056778471
1733129527119653910,-2.574155125925537,-4.181093680686375,1.2550747351416782
1733129527219415041,-2.636539573125262,-4.122701430195424,1.2416170603540242
1733129527319311842,-2.624302260699031,-4.144921165601578,1.2332917007996422
1733129527419179334,-2.606742360088479,-4.16649638089117,1.2189983131526405
