%time,field.stamp,field.id,field.x,field.y,field.z,field.distanceFromTag,field.rssi,field.rssi_fp
1733129523609299006,1733129523608952283,12,0.34,-0.87,0.5,4.496488666666667,-79.09,-80.76
1733129523709424890,1733129523709065675,12,0.34,-0.87,0.5,4.502742666666666,-79.43,-81.04
1733129523809238123,1733129523808945178,12,0.34,-0.87,0.5,4.4964889999999995,-78.6,-80.4
1733129523909444459,1733129523909141063,12,0.34,-0.87,0.5,4.490235333333334,-78.93,-80.99
1733129524009165955,1733129524008804798,12,0.34,-0.87,0.5,4.477727666666667,-78.79,-80.47
1733129524107921956,1733129524107636213,12,0.34,-0.87,0.5,4.471473666666667,-78.82,-80.44
1733129524209030914,1733129524208811044,12,0.34,-0.87,0.5,4.490235,-78.78,-80.44
1733129524308960341,1733129524308708667,12,0.34,-0.87,0.5,4.502742666666666,-78.74,-80.53
1733129524409917884,1733129524409703969,12,0.34,-0.87,0.5,4.502742666666666,-78.68,-80.51
1733129524510007013,1733129524509778022,12,0.34,-0.87,0.5,4.508996666666666,-78.9,-80.55
1733129524610664053,1733129524609862327,12,0.34,-0.87,0.5,4.502742666666666,-78.75,-80.49
1733129524709664304,1733129524709551572,12,0.34,-0.87,0.5,4.490234999999999,-78.83,-80.52
1733129524810134164,1733129524809815883,12,0.34,-0.87,0.5,4.477727333333333,-78.99,-81.04
1733129524909848550,1733129524909632682,12,0.34,-0.87,0.5,4.471473666666667,-79.12,-81.02
1733129525009042368,1733129525008873462,12,0.34,-0.87,0.5,4.471473666666667,-79.13,-80.97
1733129525109171640,1733129525108887434,12,0.34,-0.87,0.5,4.490235,-78.98,-80.88
1733129525209001274,1733129525208750247,12,0.34,-0.87,0.5,4.502742666666666,-79.08,-81.01
1733129525609120299,1733129525608777523,12,0.34,-0.87,0.5,4.4964889999999995,-79.01,-80.84
1733129525709266222,1733129525708937406,12,0.34,-0.87,0.5,4.490235333333334,-78.73,-80.52
1733129525808976010,1733129525808775901,12,0.34,-0.87,0.5,4.483981333333333,-78.97,-80.92
1733129525909092212,1733129525908887147,12,0.34,-0.87,0.5,4.471473666666667,-78.87,-80.77
1733129526009141710,1733129526008854866,12,0.34,-0.87,0.5,4.471473666666667,-78.71,-80.6
1733129526108049293,1733129526107634782,12,0.34,-0.87,0.5,4.490235333333334,-78.72,-80.52
1733129526207918464,1733129526207616806,12,0.34,-0.87,0.5,4.502743,-78.88,-80.79
1733129526307965998,1733129526307627201,12,0.34,-0.87,0.5,4.515250666666667,-78.76,-80.7
1733129526407867690,1733129526407611608,12,0.34,-0.87,0.5,4.502743,-78.9,-80.61
1733129526508061502,1733129526507617950,12,0.34,-0.87,0.5,4.483981333333333,-79.03,-80.98
1733129526608087755,1733129526607618570,12,0.34,-0.87,0.5,4.490234999999999,-78.7,-80.49
1733129526711027803,1733129526710895299,12,0.34,-0.87,0.5,4.471473333333333,-78.71,-80.47
1733129526811044142,1733129526810828685,12,0.34,-0.87,0.5,4.496488666666667,-78.84,-80.52
1733129526910792414,1733129526910574197,12,0.34,-0.87,0.5,4.490234999999999,-78.83,-80.74
1733129527010771777,1733129527010630846,12,0.34,-0.87,0.5,4.4964889999999995,-78.9,-80.48
1733129527110622312,1733129527110440731,12,0.34,-0.87,0.5,4.477727666666667,-78.99,-80.77
1733129527210701520,1733129527210476398,12,0.34,-0.87,0.5,4.471473666666667,-79.17,-81.01
1733129527310868263,1733129527310735702,12,0.34,-0.87,0.5,4.477727333333333,-78.7,-80.46
1733129527409874300,1733129527409738063,12,0.34,-0.87,0.5,4.477727333333333,-78.82,-80.53
1733129527510752506,1733129527510586738,12,0.34,-0.87,0.5,4.483981333333333,-78.96,-80.92
1733129527610560551,1733129527610445261,12,0.34,-0.87,0.5,4.496489,-78.97,-80.77
1733129527710812520,1733129527710547447,12,0.34,-0.87,0.5,4.502742666666666,-78.71,-80.36
1733129527811234458,1733129527811041831,12,0.34,-0.87,0.5,4.490235,-79.18,-80.95
1733129527910295244,1733129527910117149,12,0.34,-0.87,0.5,4.483981333333333,-79.01,-80.56
1733129528010971955,1733129528010758161,12,0.34,-0.87,0.5,4.496489,-79.25,-80.93
1733129528110412897,1733129528110306024,12,0.34,-0.87,0.5,4.490234999999999,-79.53,-80.96
1733129528208081420,1733129528207617282,12,0.34,-0.87,0.5,4.483981,-78.82,-80.47
1733129528307860791,1733129528307635545,12,0.34,-0.87,0.5,4.477727333333333,-78.71,-80.55
1733129528408088256,1733129528407650470,12,0.34,-0.87,0.5,4.490234999999999,-79.14,-80.81
1733129528508251198,1733129528507653713,12,0.34,-0.87,0.5,4.490234999999999,-79.32,-80.85
1733129528608070183,1733129528607616662,12,0.34,-0.87,0.5,4.452712,-79.03,-80.87
1733129528708220969,1733129528707662105,12,0.34,-0.87,0.5,4.446458333333333,-78.63,-80.43
1733129528807903299,1733129528807609558,12,0.34,-0.87,0.5,4.452712333333333,-78.85,-80.77
1733129528908310351,1733129528907625913,12,0.34,-0.87,0.5,4.490235333333334,-79.03,-80.48
1733129529011424137,1733129529011117458,12,0.34,-0.87,0.5,4.515250666666667,-78.69,-80.59
1733129529111497294,1733129529111246585,12,0.34,-0.87,0.5,4.502743,-78.92,-80.77
1733129529211262923,1733129529210938930,12,0.34,-0.87,0.5,4.502743,-78.67,-80.83
1733129529311135712,1733129529310872554,12,0.34,-0.87,0.5,4.471473666666667,-79.3,-81.15
1733129529411001594,1733129529410341024,12,0.34,-0.87,0.5,4.490234999999999,-78.83,-80.63
1733129529511321123,1733129529511182308,12,0.34,-0.87,0.5,4.477727333333333,-78.93,-80.87
1733129529610122000,1733129529609932899,12,0.34,-0.87,0.5,4.496489,-78.76,-80.55
1733129529709995491,1733129529709854602,12,0.34,-0.87,0.5,4.477727666666667,-79.31,-81.13
1733129529809886602,1733129529809761762,12,0.34,-0.87,0.5,4.483981333333333,-78.85,-80.53
1733129529909816985,1733129529909611463,12,0.34,-0.87,0.5,4.477727333333333,-79.16,-81.19
1733129530010596973,1733129530009932041,12,0.34,-0.87,0.5,4.477727333333333,-78.94,-80.69
1733129530108047573,1733129530107620954,12,0.34,-0.87,0.5,4.477727333333333,-79.01,-80.68
1733129530208036952,1733129530207632541,12,0.34,-0.87,0.5,4.483981333333333,-78.84,-80.41
1733129530307919450,1733129530307602405,12,0.34,-0.87,0.5,4.490234999999999,-79.29,-81.18
1733129530410730990,1733129530410520553,12,0.34,-0.87,0.5,4.490234999999999,-78.92,-80.8
1733129530511166990,1733129530510900735,12,0.34,-0.87,0.5,4.483981,-78.73,-80.51
1733129530608036876,1733129530607618570,12,0.34,-0.87,0.5,4.502742666666666,-79.1,-80.45
