timestamp,x,y,z,heading_degrees
1.7345014855003267e+18,-2.5775,-4.25,0.0,0.0
1.7345014856253268e+18,-2.577500424675722,-4.249603603939604,0.011,0.12276669543231497
1.7345014857503268e+18,-2.577501735276453,-4.24919872022597,0.02,0.24816266380960506
1.7345014858753267e+18,-2.5858370205154992,-4.251731572299411,0.018,0.37354028127140426
1.7345014860003267e+18,-2.585840171730319,-4.251318848141051,0.001,0.5013675598687329
1.7345014861253268e+18,-2.585844319390155,-4.250899253916618,-0.007,0.631325169800511
1.7345014862503268e+18,-2.594182440059281,-4.25342229540491,-0.011,0.7597484426341878
1.7345014863753267e+18,-2.5858553061542526,-4.250070638278514,0.006,0.8879759357974771
1.7345014865003267e+18,-2.5978838735734424,-4.242205241340673,-0.007,0.9920507240261659
1.7345014866253268e+18,-2.597890760397167,-4.241829571143809,-0.023,1.1084179508362502
1.7345014867503268e+18,-2.62289786584817,-4.250257824595074,-0.035,1.2276061560244118
1.7345014868753267e+18,-2.6265931880039717,-4.239548325465223,-0.04,1.3027053507529678
1.7345014870003267e+18,-2.602553314186905,-4.2543412207980085,-0.035,1.3850808761705855
1.7345014871253268e+18,-2.6062505224829278,-4.243584098428421,-0.02,1.4749395398556577
1.7345014872503268e+18,-2.6145922386938807,-4.246197741992827,-0.023,1.5753291861847292
1.7345014873753267e+18,-2.6266245876287426,-4.238340955452255,-0.048,1.6767632902937517
1.7345014875003267e+18,-2.606276763255728,-4.242655570289335,-0.042,1.7626262420546197
1.7345014876253268e+18,-2.602590713133922,-4.252996735374971,-0.03,1.8016392923635656
1.7345014877503268e+18,-2.6062877430123645,-4.242309320785481,-0.021,1.8699160262267998
1.7345014878753267e+18,-2.618321200412415,-4.234469366358533,-0.034,1.9661504253835187
1.7345014880003267e+18,-2.6099976601787835,-4.2312593864889125,-0.041,2.0505378124289146
1.7345014881253268e+18,-2.5896535730166677,-4.235522649237453,-0.035,2.1523348739133112
1.7345014882503268e+18,-2.610022171560638,-4.230606981399992,-0.032,2.2527348417687216
1.7345014883753267e+18,-2.610038694623796,-4.230198446923007,-0.044,2.3793642623472095
1.7345014885003267e+18,-2.610057162068911,-4.229766187309074,-0.043,2.513360206368974
1.7345014886253268e+18,-2.59805384588461,-4.2368577849309546,-0.04,2.649089118826374
1.7345014887503268e+18,-2.6137881203438464,-4.218413696964369,-0.057,2.787874289500596
1.7345014888753267e+18,-2.6101208224664956,-4.228426713964965,-0.057,2.9286735273625397
1.734501489000327e+18,-2.610145833055886,-4.227949899310233,-0.064,3.076549376312809
1.7345014891253268e+18,-2.618505362660093,-4.230407285122119,-0.076,3.2255226921456304
1.7345014892503268e+18,-2.610200318077926,-4.226983371328079,-0.072,3.376365362668056
1.7345014893753267e+18,-2.610229727639844,-4.2264958266764925,-0.073,3.5276358235380174
1.734501489500327e+18,-2.6185931440212427,-4.228951780312973,-0.081,3.6771228305831793
1.7345014896253268e+18,-2.6223158914908735,-4.217985208902376,-0.07,3.83215385392462
1.7345014897503268e+18,-2.6066370008588295,-4.235482218965213,-0.061,3.987202133418873
1.7345014898753267e+18,-2.6186956344893173,-4.227452206384422,-0.061,4.142635990144231
1.734501490000327e+18,-2.618732830891182,-4.2269482042240725,-0.062,4.299153515697136
1.7345014901253268e+18,-2.6104392196757664,-4.223495025967315,-0.051,4.4592768104485465
1.7345014902503268e+18,-2.610479359576621,-4.2229892708860906,-0.043,4.6164052569988385
1.7345014903753267e+18,-2.6188550726855664,-4.2254081661923015,-0.057,4.777615526291032
1.734501490500327e+18,-2.618899415510304,-4.224886510090209,-0.063,4.939758723982686
1.7345014906253268e+18,-2.6069229195800947,-4.231886067246917,-0.043,5.104487555544625
1.7345014907503268e+18,-2.610662576021877,-4.220871908048278,-0.04,5.274621230410455
1.7345014908753267e+18,-2.5986889634088155,-4.2278740258958445,-0.034,5.438641248551278
1.734501491000327e+18,-2.5987405376141335,-4.227340519593051,-0.038,5.604642154920624
1.7345014911253268e+18,-2.6071264733136172,-4.22974749522486,-0.032,5.769815309503609
1.7345014912503268e+18,-2.6071817508088295,-4.229208329288201,-0.03,5.937674092125193
1.7345014913753267e+18,-2.598906278024186,-4.225724598692402,-0.02,6.10773119784889
1.734501491500327e+18,-2.598965246217202,-4.225181114549485,-0.025,6.277039921299437
1.7345014916253268e+18,-2.5906932698313163,-4.221695387588772,-0.013,6.447828200543971
1.7345014917503268e+18,-2.6111128816287668,-4.216549511692596,-0.03,6.6205732080148305
1.7345014918753267e+18,-2.5991550956775087,-4.223523916252227,-0.023,6.7936444134797975
1.734501492000327e+18,-2.599222505175671,-4.222965302681,-0.022,6.967906069516475
1.7345014921253268e+18,-2.6029809946311344,-4.211944508910969,-0.03,7.140705038600385
1.7345014922503268e+18,-2.6113854918447106,-4.214319151095211,-0.042,7.316476226798618
1.7345014923753267e+18,-2.6114603602748376,-4.213743200965851,-0.043,7.496352796086807
1.734501492500327e+18,-2.6078463240737073,-4.223640083678941,-0.039,7.674503878074611
1.7345014926253268e+18,-2.5995935349759196,-4.2201136815623705,-0.026,7.858526055775829
1.7345014927503268e+18,-2.6116951907141357,-4.212021182111434,-0.033,8.034612055030754
1.734501492875327e+18,-2.6117769635430976,-4.211448351960769,-0.035,8.213820115858944
1.734501493000327e+18,-2.6081488489058673,-4.221490412473634,-0.021,8.346836267457135
1.7345014931253268e+18,-2.599813767389012,-4.218566354558104,-0.015,8.342575049718368
1.7345014932503268e+18,-2.595242669067785,-4.20467499147749,-0.03,8.49492545784303
1.734501493375327e+18,-2.574880538844258,-4.209306827005811,-0.054,8.482366837740539
1.734501493500327e+18,-2.537902171790619,-4.207730136753909,-0.044,8.574148693282721
1.7345014936253268e+18,-2.480610603366461,-4.210467996216061,-0.037,8.752798784857392
1.7345014937503268e+18,-2.4518959957381896,-4.212287370750327,-0.048,8.700998785399342
1.734501493875327e+18,-2.4065453300444846,-4.208035146398911,-0.051,8.710692196610797
1.734501494000327e+18,-2.3472298305784203,-4.230829313134112,-0.046,2.6431471375120252
1.7345014941253268e+18,-2.285220930097958,-4.220462394118734,-0.032,2.726948479626951
1.7345014942503268e+18,-2.2278393500818967,-4.223836245653215,-0.055,2.7065655667624013
1.734501494375327e+18,-2.1584516156651747,-4.2343869559819405,-0.046,2.7954920917370636
1.734501494500327e+18,-2.075856408512588,-4.236911499828209,-0.036,0.3076085561021442
1.7345014946253268e+18,-1.9897862153503505,-4.242620765318074,-0.03,0.07622529520255786
1.7345014947503268e+18,-1.9110985283165658,-4.226604129361315,-0.025,0.0900545024866279
1.734501494875327e+18,-1.833378911116016,-4.232422274966517,-0.033,0.734788818799621
