timestamp,Transmission #,Reception #,maxNoise,Distance,Channel,FirstPathAmp1,FirstPathAmp2,FirstPathAmp3,Max Growth CIR,Rx Preamble Count,Standard Noise,RSSI(dBm),RSSI_fp(dBm),rtd_init,rtd_resp,resp_rx_ts,poll_tx_ts,resp_tx_ts,poll_rx_ts,anchor_id
1723710132.5412097,5508,5503,2013,6.078702,5,14527,15177,14469,7427,230,80.0,-79.09,-80.7,72108458.0,72105838.0,1074921814.0,1002813356.0,175948411.0,103842573.0,12.0
1723710132.6842663,5509,5504,1530,6.078702,5,13123,15132,14967,7329,230,60.0,-79.15,-80.98,72108632.0,72106016.0,-1196469244.0,-1268577876.0,-2095445381.0,2127415899.0,12.0
1723710132.8268936,5510,5505,1365,6.116225,5,14399,14568,14007,7174,230,56.0,-79.24,-80.97,72108274.0,72105639.0,826947230.0,754838956.0,-72031621.0,-144137260.0,12.0
1723710132.9699717,5511,5506,1720,6.134987,5,13597,15019,14693,7143,230,68.0,-79.26,-80.94,72108410.0,72105771.0,-1444690650.0,-1516799060.0,1951295099.0,1879189328.0,12.0
1723710133.1124623,5512,5507,1524,6.134987,5,14308,15303,11874,7845,230,60.0,-78.85,-80.69,72108536.0,72105894.0,578582948.0,506474412.0,-320401285.0,-392507179.0,12.0
1723710133.2557583,5513,5508,1561,6.116225,5,13772,14628,8136,6549,230,64.0,-79.64,-81.07,72108704.0,72106063.0,-1692606388.0,-1764715092.0,1703373947.0,1631267884.0,12.0
1723710133.398469,5514,5509,2020,6.134987,5,14393,15292,8573,7690,230,80.0,-78.94,-80.68,72108364.0,72105729.0,331288824.0,259180460.0,-567700869.0,-639806598.0,12.0
1723710133.541429,5515,5510,1898,6.153748,5,12632,15854,15872,7425,230,72.0,-79.09,-80.76,72108518.0,72105875.0,-1939908206.0,-2012016724.0,1456066683.0,1383960808.0,12.0
1723710133.684124,5516,5511,1724,6.153748,5,12708,14806,14882,7190,230,68.0,-79.23,-81.19,72108636.0,72105992.0,83975688.0,11867052.0,-815019397.0,-887125389.0,12.0
1723710133.826909,5517,5512,1927,6.097464,5,14027,15313,14898,7732,230,76.0,-78.92,-80.74,72108256.0,72105632.0,2107791500.0,2035683244.0,1208793723.0,1136688091.0,12.0
