timestamp,x,y,z
1730017526709510655,-2.1681101181964824,-4.381801341868009,0.9971486872491993
1730017526809433378,-1.83010940924949,-4.441221278550301,1.0006057214000652
1730017526909266108,-1.5078496066621974,-4.467842294544562,1.005236365818341
1730017527009127942,-1.1614807610129518,-4.466218079921989,1.0080984244021398
1730017527108944917,-0.798761988365759,-4.43226755308289,1.0097444054601759
1730017527208871335,-0.4784811565206174,-4.37371801925586,1.0091604196480592
1730017527309770567,-0.2707832217544908,-4.326357674128158,1.0099492245130952
1730017527409707417,-0.16413985276119225,-4.295598224137839,1.0093885985262179
1730017527509533047,-0.13914997965378564,-4.285308881687576,1.0089863410265127
1730017527609341007,-0.12102688135708389,-4.268827645229558,1.0075479167703973
1730017527709215566,-0.08680433608043402,-4.25294730598579,1.0070955933289405
1730017527809037262,-0.07384659315764791,-4.2315392224230655,1.0059259456071608
1730017527908947915,-0.12799084034760264,-4.263231538809527,1.0025670200940053
1730017528010051919,-0.14108156139703673,-4.256201684389264,0.9990059712204075
1730017528109651114,-0.10748891234423472,-4.251827200963022,0.9987610957601425
1730017528210136968,-0.04482629436635973,-4.227008716573423,0.9998296349557904
1730017528309357253,-0.0573623709315771,-4.244728117189133,1.0048806191389237
1730017528409266503,-0.08226480295075395,-4.2488630154112075,1.0073847961816127
1730017528509062673,-0.0556733791639559,-4.2369813374669745,1.016645787764751
1730017528609039476,-0.05053853421512783,-4.23324727522835,1.0193633024008792
1730017528708874364,-0.04531842323965793,-4.238130180167384,1.0224367676085693
1730017528809680517,-0.05017662820531214,-4.23879583280005,1.022455242988562
1730017528909575311,-0.04469828460549918,-4.238730401520045,1.0333291541052367
1730017529009487014,-0.010838037314927985,-4.241013440746813,1.0406143525810037
1730017529109310373,-0.014557529429504586,-4.234610438425146,1.044608839906104
1730017529209068233,-0.00041810000137758145,-4.231608095299752,1.033774706148964
1730017529309012602,0.049217889131694045,-4.189153196388204,1.0227297742245116
1730017529408917048,0.009153935700448729,-4.199236743805993,1.020671207890021
1730017529509797183,-0.018348996514037465,-4.211206831715044,1.0253710475460445
1730017529609600729,-0.02517273202253024,-4.2297553606170455,1.0360003339972934
1730017529709445802,-0.02134655598688291,-4.238536054801763,1.050259896226743
