timestamp,Transmission #,Reception #,maxNoise,Distance,Channel,FirstPathAmp1,FirstPathAmp2,FirstPathAmp3,Max Growth CIR,Rx Preamble Count,Standard Noise,RSSI(dBm),RSSI_fp(dBm),rtd_init,rtd_resp,resp_rx_ts,poll_tx_ts,resp_tx_ts,poll_rx_ts,anchor_id
1726040173.7795336,56413,48650,915,22.251052,5,9548.0,13448.0,9114.0,3216.0,230.0,40.0,-82.73,-82.41,72115641.0,72106103.0,-673568923.0,-745684564.0,348012155.0,275906052.0,12.0
1726040173.9221275,56414,48651,827,22.213529,5,7975.0,13150.0,9673.0,3080.0,230.0,36.0,-82.91,-82.85,72115313.0,72105777.0,1349453341.0,1277338028.0,-1923941253.0,-1996047030.0,12.0
1726040174.0651302,56415,48652,675,22.251052,5,6843.0,12302.0,9776.0,2764.0,230.0,32.0,-83.38,-83.54,72115500.0,72105955.0,-922773288.0,-994888788.0,98791035.0,26685080.0,12.0
1726040174.2077262,56416,48653,862,22.269813,5,9997.0,13798.0,9524.0,3459.0,230.0,36.0,-82.41,-82.16,72115576.0,72106030.0,1100173604.0,1028058028.0,2121729659.0,2049623629.0,12.0
1726040174.351025,56417,48654,790,22.288576,5,3186.0,12704.0,12883.0,3356.0,230.0,36.0,-82.54,-83.75,72115618.0,72106065.0,-1171719858.0,-1243835476.0,-150172037.0,-222278102.0,12.0
1726040174.493587,56418,48655,862,22.288576,5,11113.0,13757.0,8738.0,3521.0,230.0,36.0,-82.33,-81.97,72115599.0,72106050.0,851156795.0,779041196.0,1872696443.0,1800590393.0,12.0
1726040174.636618,56419,48656,794,22.307336,5,10554.0,12650.0,8218.0,3053.0,230.0,36.0,-82.95,-82.63,72115286.0,72105716.0,-1420888574.0,-1493003860.0,-399357317.0,-471463033.0,12.0
1726040174.779231,56420,48657,639,22.251052,5,5149.0,11646.0,10981.0,2775.0,230.0,32.0,-83.37,-84.24,72115503.0,72105953.0,602232539.0,530117036.0,1623755387.0,1551649434.0,12.0
1726040174.9223435,56421,48658,862,22.269813,5,9612.0,13734.0,9471.0,3346.0,230.0,36.0,-82.55,-82.26,72115575.0,72106033.0,-1669636317.0,-1741751892.0,-648121733.0,-720227766.0,12.0
1726040175.0649943,56422,48659,829,22.251052,5,11038.0,13241.0,8348.0,3336.0,230.0,36.0,-82.57,-82.23,72115591.0,72106055.0,353326387.0,281210796.0,1374832763.0,1302726708.0,12.0
1726040175.2077837,56423,48660,644,22.288576,5,3697.0,11203.0,11501.0,2751.0,230.0,32.0,-83.4,-84.75,72115554.0,72106001.0,-1918623986.0,-1990739540.0,-897125765.0,-969231766.0,12.0
1726040175.3510315,56424,48661,756,22.251052,5,6260.0,11931.0,10116.0,2693.0,230.0,36.0,-83.5,-83.87,72115247.0,72105698.0,104588763.0,32473516.0,1126078587.0,1053972889.0,12.0
1726040175.4934726,56425,48662,595,22.269813,5,3832.0,12007.0,12283.0,3129.0,230.0,28.0,-82.85,-84.16,72115497.0,72105935.0,2127887061.0,2055771564.0,-1145598853.0,-1217704788.0,12.0
1726040175.6365952,56426,48663,707,22.251052,5,7453.0,12522.0,9473.0,2751.0,230.0,32.0,-83.4,-83.3,72115557.0,72106023.0,-144026351.0,-216141908.0,877446779.0,805340756.0,12.0
1726040175.7792552,56427,48664,708,22.288576,5,10345.0,12536.0,7823.0,2878.0,230.0,32.0,-83.21,-82.73,72115546.0,72105993.0,1878725382.0,1806609836.0,-1394776965.0,-1466882958.0,12.0
1726040175.922223,56428,48665,791,22.251052,5,6361.0,12640.0,10044.0,2734.0,230.0,36.0,-83.43,-83.41,72115486.0,72105951.0,-393368374.0,-465483860.0,628088443.0,555982492.0,12.0
1726040176.0648792,56429,48666,653,22.288576,5,2123.0,12313.0,13247.0,3439.0,230.0,28.0,-82.44,-84.09,72115229.0,72105662.0,1629574089.0,1557458860.0,-1643944837.0,-1716050499.0,12.0
1726040176.208012,56430,48667,789,22.307336,5,10594.0,12682.0,7328.0,2943.0,230.0,36.0,-83.11,-82.6,72115480.0,72105924.0,-642548540.0,-714664020.0,378891387.0,306785463.0,12.0
1726040176.3508675,56431,48668,741,22.307336,5,8763.0,13345.0,9840.0,3218.0,230.0,32.0,-82.72,-82.61,72115520.0,72105963.0,1380411628.0,1308296108.0,-1893123973.0,-1965229936.0,12.0
1726040176.4934702,56432,48669,719,22.251052,5,2843.0,11060.0,11391.0,2718.0,230.0,36.0,-83.46,-84.95,72115477.0,72105941.0,-891773759.0,-963889236.0,129649787.0,57543846.0,12.0
1726040176.6367352,56433,48670,544,22.307336,5,8671.0,10895.0,6240.0,2079.0,230.0,28.0,-84.62,-84.02,72115472.0,72105913.0,1131127996.0,1059012524.0,-2142423941.0,2080437442.0,12.0
1726040176.7791798,56434,48671,752,22.307336,5,10323.0,12274.0,7426.0,2782.0,230.0,36.0,-83.36,-82.87,72115221.0,72105661.0,-1140990015.0,-1213105236.0,-119583109.0,-191688770.0,12.0
1726040176.922336,56435,48672,952,22.288576,5,11404.0,13668.0,8376.0,3492.0,230.0,40.0,-82.37,-81.95,72115466.0,72105911.0,881823926.0,809708460.0,1903222395.0,1831116484.0,12.0
1726040177.0651438,56436,48673,791,22.269813,5,2899.0,11700.0,12502.0,3124.0,230.0,36.0,-82.85,-84.47,72115479.0,72105936.0,-1390323005.0,-1462438484.0,-368932741.0,-441038677.0,12.0
1726040177.2081542,56437,48674,861,22.251052,5,10055.0,13773.0,9205.0,3401.0,230.0,36.0,-82.48,-82.16,72115458.0,72105916.0,632506030.0,560390572.0,1653888123.0,1581782207.0,12.0
1726040177.3510303,56438,48675,749,22.288576,5,3698.0,12440.0,12415.0,3240.0,230.0,36.0,-82.69,-83.88,72115499.0,72105942.0,-1639553833.0,-1711669332.0,-618179973.0,-690285915.0,12.0
1726040177.4937,56439,48676,738,22.213529,5,5237.0,13068.0,11887.0,3288.0,230.0,32.0,-82.63,-83.3,72115234.0,72105696.0,383338446.0,311223212.0,1404703867.0,1332598171.0,12.0
1726040177.6365695,56440,48677,823,22.232292,5,9929.0,13044.0,8248.0,3083.0,230.0,36.0,-82.91,-82.55,72115463.0,72105916.0,-1888726861.0,-1960842324.0,-867369861.0,-939475777.0,12.0
1726040177.7795982,56441,48678,867,22.269813,5,8883.0,13720.0,12112.0,3765.0,230.0,36.0,-82.04,-82.39,72115480.0,72105940.0,134009540.0,61894060.0,1155358331.0,1083252391.0,12.0
1726040177.922255,56442,48679,703,22.269813,5,4748.0,12726.0,12040.0,3221.0,230.0,32.0,-82.72,-83.58,72115502.0,72105942.0,-2138191654.0,2084660140.0,-1116851077.0,-1188957019.0,12.0
1726040178.0649931,56443,48680,675,22.326099,5,2417.0,11505.0,12361.0,3038.0,230.0,32.0,-82.97,-84.65,72115549.0,72105988.0,-115566327.0,-187681876.0,905766011.0,833660023.0,12.0
1726040178.3434927,56459,48696,593,22.269813,5,2756.0,11291.0,11857.0,2790.0,230.0,28.0,-83.34,-84.78,72115623.0,72106065.0,-2109240493.0,2113611180.0,-1088041349.0,-1160147414.0,12.0
1726040178.4865608,56460,48697,717,22.213529,5,6741.0,11732.0,9842.0,2681.0,230.0,36.0,-83.52,-83.91,72115369.0,72105830.0,-86127019.0,-158242388.0,935063675.0,862957845.0,12.0
1726040178.629144,56461,48698,827,22.232292,5,7002.0,13539.0,10939.0,3228.0,230.0,36.0,-82.71,-82.79,72115493.0,72105949.0,1936852177.0,1864736684.0,-1336932741.0,-1409038690.0,12.0
1726040178.7720685,56462,48699,615,22.307336,5,1542.0,8584.0,9914.0,1705.0,230.0,36.0,-85.48,-87.22,72115545.0,72105987.0,-334778619.0,-406894164.0,686395515.0,614289528.0,12.0
1726040178.9149692,56463,48700,824,22.307336,5,11451.0,13423.0,8116.0,3390.0,230.0,36.0,-82.5,-82.06,72115540.0,72105978.0,1688135424.0,1616019884.0,-1585665925.0,-1657771903.0,12.0
1726040179.0577753,56464,48701,669,22.251052,5,10539.0,12368.0,7524.0,2865.0,230.0,32.0,-83.23,-82.77,72115283.0,72105725.0,-583647745.0,-655763028.0,437509755.0,365404030.0,12.0
1726040179.20076,56465,48702,676,22.288576,5,7066.0,12283.0,9889.0,2778.0,230.0,32.0,-83.36,-83.51,72115573.0,72106022.0,1439228193.0,1367112620.0,-1834590085.0,-1906696107.0,12.0
1726040179.3434155,56466,48703,751,22.269813,5,3266.0,11860.0,11730.0,2842.0,230.0,36.0,-83.26,-84.32,72115170.0,72105622.0,-832714866.0,-904830036.0,188425851.0,116320229.0,12.0
1726040179.4867086,56467,48704,872,22.288576,5,3636.0,12479.0,12453.0,3227.0,230.0,40.0,-82.71,-83.86,72115178.0,72105625.0,1190393238.0,1118278060.0,-2083441541.0,2139420130.0,12.0
1726040179.6291912,56468,48705,672,22.307336,5,3254.0,11838.0,12378.0,3067.0,230.0,32.0,-82.93,-84.34,72115177.0,72105620.0,-1081591403.0,-1153706580.0,-60467077.0,-132572697.0,12.0
1726040179.7723446,56469,48706,918,22.232292,5,9881.0,13482.0,9155.0,3304.0,230.0,40.0,-82.61,-82.34,72115456.0,72105911.0,941336236.0,869220780.0,1962452091.0,1890346180.0,12.0
1726040179.914996,56470,48707,638,22.307336,5,4663.0,11230.0,11058.0,2710.0,230.0,32.0,-83.47,-84.6,72115237.0,72105681.0,-1330597935.0,-1402713172.0,-309490565.0,-381596246.0,12.0
1726040180.0577607,56471,48708,758,22.288576,5,6099.0,12256.0,9948.0,2670.0,230.0,36.0,-83.53,-83.69,72115308.0,72105763.0,692394008.0,620278700.0,1713493115.0,1641387352.0,12.0
1726040180.2008448,56472,48709,827,22.269813,5,7334.0,13036.0,10080.0,3009.0,230.0,36.0,-83.02,-83.02,72115315.0,72105766.0,-1579983841.0,-1652099156.0,-558892933.0,-630998699.0,12.0
1726040180.343469,56473,48710,566,22.269813,5,1921.0,10457.0,11471.0,2652.0,230.0,28.0,-83.56,-85.5,72115354.0,72105805.0,442635846.0,370520492.0,1463718523.0,1391612718.0,12.0
1726040180.4866612,56474,48711,866,22.251052,5,9526.0,13661.0,9613.0,3343.0,230.0,36.0,-82.56,-82.31,72115629.0,72106095.0,-1829567143.0,-1901682772.0,-808492933.0,-880599028.0,12.0
1726040180.6291258,56475,48712,823,22.269813,5,10850.0,12949.0,7497.0,3136.0,230.0,36.0,-82.84,-82.41,72115407.0,72105862.0,193046651.0,120931244.0,1214112379.0,1142006517.0,12.0
1726040180.7723567,56476,48713,820,22.269813,5,8958.0,13466.0,9454.0,3215.0,230.0,36.0,-82.73,-82.51,72115445.0,72105908.0,-2079091039.0,2143760812.0,-1058033541.0,-1130139449.0,12.0
1726040180.9148934,56477,48714,833,22.269813,5,9229.0,12151.0,7500.0,2559.0,230.0,40.0,-83.72,-83.17,72115466.0,72105919.0,-56386890.0,-128502356.0,964662395.0,892556476.0,12.0
1726040181.0579543,56478,48715,828,22.232292,5,4343.0,12707.0,13321.0,3527.0,230.0,36.0,-82.33,-83.64,72115547.0,72105998.0,1966284039.0,1894168492.0,-1307642245.0,-1379748243.0,12.0
1726040181.2006016,56479,48716,826,22.269813,5,7728.0,11003.0,7734.0,2169.0,230.0,44.0,-84.44,-84.18,72115325.0,72105766.0,-306152919.0,-378268244.0,714879611.0,642773845.0,12.0
1726040181.3434396,56480,48717,794,22.232292,5,6668.0,12670.0,9837.0,2727.0,230.0,36.0,-83.44,-83.35,72115561.0,72106012.0,1716725525.0,1644609964.0,-1557217669.0,-1629323681.0,12.0
1726040181.4866462,56481,48718,706,22.307336,5,3365.0,11815.0,12471.0,3120.0,230.0,32.0,-82.86,-84.34,72115631.0,72106075.0,-555547301.0,-627662932.0,465468539.0,393362464.0,12.0
1726040181.6293533,56482,48719,646,22.307336,5,3497.0,11603.0,11715.0,2852.0,230.0,32.0,-83.25,-84.48,72115170.0,72105610.0,1467141006.0,1395025836.0,-1806818693.0,-1878924303.0,12.0
1726040181.7722018,56483,48720,829,22.269813,5,6873.0,13179.0,10562.0,3072.0,230.0,36.0,-82.93,-83.01,72115237.0,72105695.0,-805254703.0,-877369940.0,215744635.0,143638940.0,12.0
1726040181.91502,56484,48721,707,22.269813,5,8654.0,12913.0,9264.0,2997.0,230.0,32.0,-83.03,-82.86,72115507.0,72105962.0,1217871071.0,1145755564.0,-2056105349.0,-2128211311.0,12.0
1726040182.0578997,56485,48722,708,22.251052,5,6301.0,12858.0,10517.0,2940.0,230.0,32.0,-83.12,-83.29,72115227.0,72105685.0,-1054406201.0,-1126521428.0,-33423749.0,-105529434.0,12.0
1726040182.200855,56486,48723,791,22.213529,5,6911.0,12917.0,10179.0,2961.0,230.0,36.0,-83.09,-83.16,72115304.0,72105765.0,968177684.0,896062380.0,1989151867.0,1917046102.0,12.0
1726040182.343728,56487,48724,775,22.288576,5,10334.0,13799.0,8952.0,3446.0,230.0,32.0,-82.43,-82.09,72115397.0,72105846.0,-1304358287.0,-1376473684.0,-283392389.0,-355498235.0,12.0
1726040182.4866564,56488,48725,753,22.307336,5,10488.0,12209.0,7273.0,2754.0,230.0,36.0,-83.4,-82.87,72115477.0,72105918.0,717915329.0,645799852.0,1738872955.0,1666767037.0,12.0
1726040182.6293354,56489,48726,828,22.251052,5,10381.0,13610.0,8824.0,3349.0,230.0,36.0,-82.55,-82.18,72115205.0,72105658.0,-1554540623.0,-1626655828.0,-533591429.0,-605697087.0,12.0
1726040182.886379,56505,48742,712,22.251052,5,5111.0,12635.0,11042.0,2925.0,230.0,32.0,-83.14,-83.59,72115173.0,72105624.0,740701073.0,668585900.0,1761516667.0,1689411043.0,12.0
1726040183.029461,56506,48743,642,22.307336,5,2048.0,10899.0,11399.0,2664.0,230.0,32.0,-83.54,-85.14,72115291.0,72105732.0,-1531636729.0,-1603752020.0,-510829445.0,-582935177.0,12.0
1726040183.172129,56507,48744,773,22.251052,5,7174.0,13837.0,11116.0,3435.0,230.0,32.0,-82.44,-82.6,72115301.0,72105766.0,490802705.0,418687404.0,1511601787.0,1439496021.0,12.0
1726040183.3149,56508,48745,752,22.251052,5,9430.0,11874.0,7318.0,2603.0,230.0,36.0,-83.64,-83.28,72115338.0,72105799.0,-1781686730.0,-1853802068.0,-760895877.0,-833001676.0,12.0
1726040183.4578617,56509,48746,752,22.251052,5,9639.0,12263.0,7976.0,2819.0,230.0,36.0,-83.3,-83.02,72115653.0,72106105.0,240967537.0,168851884.0,1261749883.0,1189643778.0,12.0
1726040183.600583,56510,48747,823,22.251052,5,10216.0,13534.0,9153.0,3357.0,230.0,36.0,-82.54,-82.25,72115457.0,72105906.0,-2031160147.0,-2103275604.0,-1010386309.0,-1082492215.0,12.0
1726040183.7437596,56511,48748,737,22.288576,5,10460.0,12959.0,8181.0,3082.0,230.0,32.0,-82.91,-82.49,72115536.0,72105985.0,-8430852.0,-80546388.0,1012334715.0,940228730.0,12.0
1726040183.8862562,56512,48749,738,22.269813,5,8063.0,13585.0,10368.0,3237.0,230.0,32.0,-82.7,-82.6,72115547.0,72106001.0,2014237447.0,1942121900.0,-1259972485.0,-1332078486.0,12.0
1726040184.0293431,56513,48750,753,22.232292,5,8968.0,12021.0,8732.0,2775.0,230.0,36.0,-83.37,-83.3,72115634.0,72106090.0,-257907874.0,-330023508.0,762841211.0,690735121.0,12.0
1726040184.1720035,56514,48751,737,22.307336,5,9274.0,13418.0,9321.0,3180.0,230.0,32.0,-82.78,-82.48,72115447.0,72105890.0,1765141667.0,1693026220.0,-1509085061.0,-1581190951.0,12.0
1726040184.3150966,56515,48752,670,22.307336,5,3116.0,11850.0,12241.0,3009.0,230.0,32.0,-83.02,-84.34,72115234.0,72105675.0,-506990130.0,-579105364.0,513741947.0,441636272.0,12.0
1726040184.457863,56516,48753,772,22.251052,5,6206.0,13665.0,11579.0,3408.0,230.0,32.0,-82.47,-82.83,72115296.0,72105758.0,1515658764.0,1443543468.0,-1758584709.0,-1830690467.0,12.0
1726040184.6006284,56517,48754,677,22.269813,5,3933.0,11876.0,11797.0,2970.0,230.0,32.0,-83.07,-84.24,72115364.0,72105819.0,-756836784.0,-828952148.0,263878779.0,191772960.0,12.0
1726040184.743573,56518,48755,1000,22.251052,5,11612.0,13525.0,8161.0,3465.0,230.0,44.0,-82.4,-81.98,72115459.0,72105916.0,1265793199.0,1193677740.0,-2008466821.0,-2080572737.0,12.0
1726040184.8862927,56519,48756,756,22.326099,5,10574.0,12266.0,7224.0,2778.0,230.0,36.0,-83.36,-82.82,72115286.0,72105720.0,-1006537214.0,-1078652500.0,14161531.0,-57944189.0,12.0
1726040185.0292754,56520,48757,790,22.269813,5,2463.0,12185.0,12849.0,3278.0,230.0,36.0,-82.64,-84.16,72115551.0,72105989.0,1015932683.0,943817132.0,2036622971.0,1964516982.0,12.0
1726040185.1719787,56521,48758,771,22.232292,5,8449.0,13633.0,10018.0,3221.0,230.0,32.0,-82.72,-82.51,72115624.0,72106080.0,-1256638636.0,-1328754260.0,-235956613.0,-308062693.0,12.0
1726040185.3150718,56522,48759,711,22.307336,5,2037.0,11344.0,12758.0,3056.0,230.0,32.0,-82.95,-84.8,72115228.0,72105674.0,766004168.0,693888940.0,1786677883.0,1714572209.0,12.0
1726040185.4577,56523,48760,957,22.269813,5,9866.0,13633.0,9039.0,3297.0,230.0,40.0,-82.62,-82.26,72115331.0,72105784.0,-1506851281.0,-1578966612.0,-486185861.0,-558291645.0,12.0
1726040185.600597,56524,48761,637,22.232292,5,4080.0,11290.0,11248.0,2732.0,230.0,32.0,-83.43,-84.64,72115611.0,72106061.0,515285319.0,443169708.0,1535942267.0,1463836206.0,12.0
1726040185.7435608,56525,48762,716,22.269813,5,4333.0,11384.0,11166.0,2742.0,230.0,36.0,-83.42,-84.53,72115365.0,72105810.0,-1757488559.0,-1829603924.0,-736840069.0,-808945879.0,12.0
1726040185.8863232,56526,48763,796,22.251052,5,2981.0,11462.0,11535.0,2758.0,230.0,40.0,-83.39,-84.63,72115489.0,72105935.0,264498893.0,192383404.0,1285139067.0,1213033132.0,12.0
1726040186.0293114,56527,48764,867,22.288576,5,12068.0,13738.0,7922.0,3585.0,230.0,36.0,-82.25,-81.79,72115600.0,72106050.0,-2008446148.0,-2080561748.0,-987814277.0,-1059920327.0,12.0
1726040186.172168,56528,48765,867,22.251052,5,7100.0,13980.0,11144.0,3427.0,230.0,36.0,-82.45,-82.53,72115174.0,72105642.0,13640594.0,-58474580.0,1034264187.0,962158545.0,12.0
1726040186.3149073,56529,48766,706,22.251052,5,9620.0,12517.0,8238.0,2865.0,230.0,32.0,-83.23,-82.89,72115460.0,72105918.0,2035836592.0,1963721132.0,-1238515589.0,-1310621507.0,12.0
1726040186.4578574,56530,48767,710,22.307336,5,2247.0,11800.0,12843.0,3186.0,230.0,32.0,-82.77,-84.45,72115222.0,72105665.0,-236971582.0,-309086804.0,783635067.0,711529402.0,12.0
1726040186.60077,56531,48768,650,22.269813,5,6072.0,11650.0,10167.0,2667.0,230.0,32.0,-83.54,-84.08,72115373.0,72105834.0,1785013337.0,1712897964.0,-1489355653.0,-1561461487.0,12.0
Distance Mean,22.27023519101124
Distance Std,0.0275644257500309
RSSI(dBm) Mean,-83.02179775280898
RSSI(dBm) Std,0.531606830531381
RSSI_fp(dBm) Mean,-83.36089887640448
RSSI_fp(dBm) Std,1.0068172629735
