%time,field.stamp,field.id,field.x,field.y,field.z,field.distanceFromTag,field.rssi,field.rssi_fp
1733053256748357368,1733053256747906923,3,2.21,0.19,1.79,4.921748,-79.9,-81.29
1733053256848206081,1733053256847887277,3,2.21,0.19,1.79,4.909240333333333,-79.57,-80.56
1733053256949282288,1733053256949099540,3,2.21,0.19,1.79,4.902986333333334,-79.31,-80.56
1733053257150467097,1733053257150192737,3,2.21,0.19,1.79,4.909240333333333,-79.63,-80.58
1733053257350216235,1733053257350019693,3,2.21,0.19,1.79,4.928002,-79.94,-81.01
1733053257750478094,1733053257750200510,3,2.21,0.19,1.79,4.928001666666667,-79.41,-80.5
1733053257850962013,1733053257850796937,3,2.21,0.19,1.79,4.928001666666667,-79.4,-80.48
1733053257949226711,1733053257949012041,3,2.21,0.19,1.79,4.909240333333333,-79.51,-80.68
1733053258049630842,1733053258049298286,3,2.21,0.19,1.79,4.909240333333333,-79.26,-80.47
1733053258149614644,1733053258149042844,3,2.21,0.19,1.79,4.921748,-80.18,-80.78
1733053258249465309,1733053258249063253,3,2.21,0.19,1.79,4.934255666666666,-79.58,-80.72
1733053258349193496,1733053258349077701,3,2.21,0.19,1.79,4.915494333333334,-79.64,-80.58
1733053258449442740,1733053258449124336,3,2.21,0.19,1.79,4.909240666666666,-79.59,-80.58
1733053258549171320,1733053258548999071,3,2.21,0.19,1.79,4.909240666666666,-79.36,-80.51
1733053258649720915,1733053258649412870,3,2.21,0.19,1.79,4.921748333333333,-79.64,-80.57
1733053258749418112,1733053258749249935,3,2.21,0.19,1.79,4.928002,-79.52,-80.62
1733053258849444098,1733053258849134922,3,2.21,0.19,1.79,4.921748,-79.61,-80.75
1733053258949451129,1733053258949070930,3,2.21,0.19,1.79,4.934255666666666,-79.8,-80.59
1733053259049587830,1733053259049309492,3,2.21,0.19,1.79,4.940509333333334,-80.38,-80.79
1733053259148797285,1733053259147899866,3,2.21,0.19,1.79,4.928001666666667,-79.53,-80.82
1733053259248328989,1733053259247893333,3,2.21,0.19,1.79,4.921747666666666,-79.28,-80.68
1733053259351116288,1733053259350817680,3,2.21,0.19,1.79,4.902986333333334,-79.42,-81.1
1733053259450729788,1733053259450542688,3,2.21,0.19,1.79,4.928001666666667,-79.57,-80.94
1733053259550894549,1733053259550678968,3,2.21,0.19,1.79,4.915494,-79.49,-80.82
1733053259651365345,1733053259651152372,3,2.21,0.19,1.79,4.921748,-79.4,-80.46
1733053259748553185,1733053259747945308,3,2.21,0.19,1.79,4.921748,-79.79,-80.62
1733053259849526702,1733053259849202156,3,2.21,0.19,1.79,4.965524666666667,-79.65,-80.7
1733053259949252687,1733053259949089288,3,2.21,0.19,1.79,4.971778333333333,-79.4,-80.36
