timestamp,Transmission #,Reception #,maxNoise,Distance,Channel,FirstPathAmp1,FirstPathAmp2,FirstPathAmp3,Max Growth CIR,Rx Preamble Count,Standard Noise,RSSI(dBm),RSSI_fp(dBm),rtd_init,rtd_resp,resp_rx_ts,poll_tx_ts,resp_tx_ts,poll_rx_ts,anchor_id
1723722876.9041617,89692,83961,832.0,54.314331,5.0,9636.0,12275.0,7446.0,2754.0,230.0,40.0,-83.4,-83.02,72129292.0,72106093.0,1648600248.0,1576470956.0,1378810491.0,1306704398.0,12.0
1723722877.047248,89693,83962,847.0,54.314331,5.0,1601.0,10119.0,10356.0,2234.0,230.0,48.0,-84.31,-85.81,72129176.0,72105977.0,-623920572.0,-696049748.0,-893716357.0,-965822334.0,12.0
1723722877.18988,89694,83963,688.0,54.314331,5.0,8471.0,11060.0,6890.0,2252.0,230.0,36.0,-84.27,-83.97,72128913.0,72105718.0,1398709565.0,1326580652.0,1128907899.0,1056802181.0,12.0
1723722877.3330476,89695,83964,573.0,54.314331,5.0,8781.0,10566.0,6582.0,2172.0,230.0,32.0,-84.43,-84.2,72129097.0,72105902.0,-873808907.0,-945938004.0,-1143616389.0,-1215722291.0,12.0
1723722877.4756565,89696,83965,639.0,54.29557,5.0,2249.0,11053.0,11237.0,2608.0,230.0,32.0,-83.64,-85.01,72129242.0,72106049.0,1148939910.0,1076810668.0,879126651.0,807020602.0,12.0
1723722877.6188693,89697,83966,752.0,54.333095,5.0,5369.0,10831.0,8511.0,2110.0,230.0,40.0,-84.56,-84.77,72129134.0,72105925.0,-1123610086.0,-1195739220.0,-1393429381.0,-1465535306.0,12.0
1723722877.7613573,89698,83967,753.0,54.29557,5.0,4221.0,11837.0,10478.0,2643.0,230.0,36.0,-83.58,-84.23,72129060.0,72105864.0,898759632.0,826630572.0,628934267.0,556828403.0,12.0
1723722877.9042726,89699,83968,752.0,54.29557,5.0,2744.0,10651.0,10379.0,2308.0,230.0,40.0,-84.17,-85.27,72128796.0,72105609.0,-1373892408.0,-1446021204.0,-1643723653.0,-1715829262.0,12.0
1723722878.0473456,89700,83969,753.0,54.351856,5.0,9862.0,12447.0,7423.0,2829.0,230.0,36.0,-83.28,-82.88,72128974.0,72105770.0,648488826.0,576359852.0,378651771.0,306546001.0,12.0
1723722878.1899967,89701,83970,790.0,54.333095,5.0,8206.0,11347.0,7304.0,2293.0,230.0,40.0,-84.2,-83.86,72129103.0,72105897.0,-1624043013.0,-1696172116.0,-1893885829.0,-1965991726.0,12.0
1723722878.333371,89702,83971,757.0,54.29557,5.0,4219.0,11839.0,10491.0,2631.0,230.0,36.0,-83.6,-84.23,72128995.0,72105802.0,398160271.0,326031276.0,128311419.0,56205617.0,12.0
1723722878.4756005,89703,83972,705.0,54.29557,5.0,8768.0,12492.0,8273.0,2804.0,230.0,32.0,-83.32,-83.08,72128963.0,72105765.0,-1874449041.0,-1946578004.0,-2144304005.0,2078557526.0,12.0
1723722878.6186128,89704,83973,748.0,54.29557,5.0,8267.0,12088.0,7999.0,2598.0,230.0,36.0,-83.65,-83.4,72129211.0,72106014.0,147826791.0,75697580.0,-122034053.0,-194140067.0,12.0
1723722878.7613094,89705,83974,793.0,54.314331,5.0,8127.0,12616.0,8750.0,2796.0,230.0,36.0,-83.33,-83.13,72128822.0,72105624.0,-2124782878.0,2098055596.0,1900317819.0,1828212195.0,12.0
1723722878.9045503,89706,83975,837.0,54.29557,5.0,8871.0,12439.0,8197.0,2786.0,230.0,40.0,-83.35,-83.08,72128963.0,72105768.0,-102329489.0,-174458452.0,-372201861.0,-444307629.0,12.0
1723722879.0470188,89707,83976,749.0,54.314331,5.0,1143.0,10208.0,11855.0,2691.0,230.0,36.0,-83.5,-85.76,72128922.0,72105720.0,1920221510.0,1848092588.0,1650343035.0,1578237315.0,12.0
1723722879.1899717,89708,83977,756.0,54.314331,5.0,6414.0,11934.0,9025.0,2545.0,230.0,36.0,-83.74,-83.84,72128877.0,72105682.0,-352346855.0,-424475732.0,-622231429.0,-694337111.0,12.0
1723722879.3331575,89709,83978,677.0,54.29557,5.0,9270.0,12036.0,7462.0,2645.0,230.0,32.0,-83.58,-83.23,72129106.0,72105910.0,1670269438.0,1598140332.0,1400379003.0,1328273093.0,12.0
1723722879.475701,89710,83979,644.0,54.314331,5.0,8493.0,11283.0,7051.0,2274.0,230.0,32.0,-84.23,-83.83,72129234.0,72106040.0,-602147202.0,-674276436.0,-872043397.0,-944149437.0,12.0
1723722879.618523,89711,83980,704.0,54.29557,5.0,6839.0,12527.0,9540.0,2762.0,230.0,32.0,-83.39,-83.4,72128867.0,72105677.0,1420610831.0,1348481964.0,1150708859.0,1078603182.0,12.0
1723722879.7612767,89712,83981,751.0,54.314331,5.0,3520.0,11801.0,12390.0,3121.0,230.0,36.0,-82.86,-84.34,72128867.0,72105660.0,-851827441.0,-923956308.0,-1121735557.0,-1193841217.0,12.0
1723722879.90459,89713,83982,789.0,54.314331,5.0,5657.0,11367.0,9230.0,2373.0,230.0,40.0,-84.05,-84.34,72128813.0,72105619.0,1170756825.0,1098628012.0,900842619.0,828737000.0,12.0
1723722880.0472336,89714,83983,755.0,54.370616,5.0,6137.0,11956.0,8995.0,2448.0,230.0,36.0,-83.91,-83.88,72129013.0,72105795.0,-1101544031.0,-1173673044.0,-1371464069.0,-1443569864.0,12.0
1723722880.1901708,89715,83984,752.0,54.370616,5.0,7515.0,12085.0,8365.0,2536.0,230.0,36.0,-83.76,-83.55,72129150.0,72105940.0,921161258.0,849032108.0,651235451.0,579129511.0,12.0
1723722880.3329604,89716,83985,568.0,54.314331,5.0,1925.0,10919.0,11755.0,2794.0,230.0,28.0,-83.34,-85.13,72128855.0,72105654.0,-1351173373.0,-1423302228.0,-1621105029.0,-1693210683.0,12.0
1723722880.4759357,89717,83986,753.0,54.29557,5.0,8638.0,12021.0,7825.0,2588.0,230.0,36.0,-83.67,-83.37,72128837.0,72105646.0,671642865.0,599514028.0,401705083.0,329599437.0,12.0
1723722880.61861,89718,83987,757.0,54.314331,5.0,8685.0,12337.0,8030.0,2722.0,230.0,36.0,-83.45,-83.18,72129285.0,72106088.0,-1600597839.0,-1672727124.0,-1870541701.0,-1942647789.0,12.0
1723722880.7614295,89719,83988,678.0,54.351856,5.0,8977.0,12139.0,7838.0,2690.0,230.0,32.0,-83.5,-83.23,72128974.0,72105763.0,422337402.0,350208428.0,152387707.0,80281944.0,12.0
1723722880.904344,89720,83989,707.0,54.276809,5.0,7779.0,12488.0,8899.0,2762.0,230.0,32.0,-83.39,-83.26,72129131.0,72105947.0,-1850071017.0,-1922200148.0,-2120026501.0,2102834848.0,12.0
1723722881.0472314,89721,83990,712.0,54.29557,5.0,2980.0,11238.0,11078.0,2630.0,230.0,36.0,-83.6,-84.8,72128868.0,72105673.0,172548368.0,100419500.0,-97412997.0,-169518670.0,12.0
1723722881.190021,89722,83991,597.0,54.314331,5.0,8410.0,11889.0,7856.0,2525.0,230.0,28.0,-83.78,-83.49,72128844.0,72105646.0,-2099712776.0,2123125676.0,1925287035.0,1853181389.0,12.0
1723722881.40454,89737,84006,917.0,54.333095,5.0,10923.0,13067.0,8155.0,3183.0,230.0,40.0,-82.77,-82.34,72129234.0,72106024.0,-1823883138.0,-1896012372.0,-2093939589.0,2128921683.0,12.0
1723722881.5470643,89738,84007,567.0,54.29557,5.0,3295.0,11343.0,11143.0,2706.0,230.0,28.0,-83.48,-84.69,72129188.0,72105994.0,198999120.0,126869932.0,-71063429.0,-143169423.0,12.0
1723722881.6901553,89739,84008,832.0,54.333095,5.0,7836.0,11949.0,8387.0,2562.0,230.0,40.0,-83.71,-83.57,72128957.0,72105755.0,-2073504919.0,-2145633876.0,1951393915.0,1879288160.0,12.0
1723722881.8327065,89740,84009,680.0,54.276809,5.0,4854.0,10883.0,9279.0,2233.0,230.0,36.0,-84.31,-84.82,72129126.0,72105943.0,-50891246.0,-123020372.0,-320965509.0,-393071452.0,12.0
