timestamp,Transmission #,Reception #,maxNoise,Distance,Channel,FirstPathAmp1,FirstPathAmp2,FirstPathAmp3,Max Growth CIR,Rx Preamble Count,Standard Noise,RSSI(dBm),RSSI_fp(dBm),rtd_init,rtd_resp,resp_rx_ts,poll_tx_ts,resp_tx_ts,poll_rx_ts,anchor_id
1723721292.4270663,74969,72277,708.0,46.321964,5.0,8924.0,12521.0,8499.0,2805.0,230,32.0,-83.32,-83.03,72125641.0,72105824.0,1047526005.0,975400364.0,846502523.0,774396699.0,12.0
1723721292.564753,74970,72278,914.0,46.359485,5.0,8734.0,12329.0,8218.0,2678.0,230,44.0,-83.52,-83.17,72125451.0,72105636.0,-1224978505.0,-1297103956.0,-1426006917.0,-1498112553.0,12.0
1723721292.7078533,74971,72279,754.0,46.340724,5.0,7906.0,12114.0,8543.0,2577.0,230,36.0,-83.69,-83.46,72125757.0,72105951.0,797580521.0,725454764.0,596547195.0,524441244.0,12.0
1723721292.8503883,74972,72280,722.0,46.340724,5.0,8367.0,11103.0,7139.0,2203.0,230,36.0,-84.37,-83.97,72125582.0,72105777.0,-1474950598.0,-1547076180.0,-1675988869.0,-1748094646.0,12.0
1723721292.993519,74973,72281,754.0,46.303203,5.0,1869.0,10458.0,12030.0,2745.0,230,36.0,-83.41,-85.51,72125395.0,72105597.0,547483007.0,475357612.0,346439803.0,274334206.0,12.0
1723721293.136121,74974,72282,784.0,46.321964,5.0,3550.0,10403.0,10012.0,2183.0,230,44.0,-84.41,-85.38,72125723.0,72105924.0,-1724842809.0,-1796968532.0,-1925890949.0,-1997996873.0,12.0
1723721293.2792013,74975,72283,637.0,46.340724,5.0,3128.0,11187.0,11650.0,2729.0,230,32.0,-83.44,-84.82,72125536.0,72105732.0,297670668.0,225545132.0,96617595.0,24511863.0,12.0
1723721293.4218616,74976,72284,641.0,46.37825,5.0,3596.0,11447.0,11572.0,2778.0,230,32.0,-83.36,-84.58,72125858.0,72106035.0,-1974702258.0,-2046828116.0,2119207035.0,2047101000.0,12.0
1723721293.5647516,74977,72285,791.0,46.303203,5.0,7278.0,12675.0,9528.0,2765.0,230,36.0,-83.38,-83.24,72125662.0,72105870.0,47925898.0,-24199764.0,-153137029.0,-225242899.0,12.0
1723721293.7077951,74978,72286,793.0,46.303203,5.0,9172.0,12758.0,8420.0,2895.0,230,36.0,-83.18,-82.85,72125507.0,72105712.0,2070607343.0,1998481836.0,1869539451.0,1797433739.0,12.0
