timestamp,Transmission #,Reception #,maxNoise,Distance,Channel,FirstPathAmp1,FirstPathAmp2,FirstPathAmp3,Max Growth CIR,Rx Preamble Count,Standard Noise,RSSI(dBm),RSSI_fp(dBm),rtd_init,rtd_resp,resp_rx_ts,poll_tx_ts,resp_tx_ts,poll_rx_ts,anchor_id
1723720536.819958,67393,64892,863,20.243579,5,11192,13904,8291.0,3827.0,230.0,36.0,-81.97,-81.88,72114699.0,72106014.0,-1197999177.0,-1270113876.0,-1361441157.0,-1433547171.0,12.0
1723720536.962549,67394,64893,714,20.262342,5,2159,11663,11139.0,3309.0,230.0,36.0,-82.6,-84.55,72114525.0,72105838.0,824318217.0,752203692.0,660871291.0,588765453.0,12.0
1723720537.1056054,67395,64894,671,20.281103,5,2304,12389,11960.0,3610.0,230.0,32.0,-82.22,-84.03,72114343.0,72105648.0,-1448261549.0,-1520375892.0,-1611713413.0,-1683819061.0,12.0
1723720537.2481945,67396,64895,788,20.243579,5,4348,12427,12678.0,3484.0,230.0,36.0,-82.38,-83.82,72114665.0,72105984.0,574229909.0,502115244.0,410773115.0,338667131.0,12.0
1723720537.391436,67397,64896,793,20.262342,5,7402,12896,9488.0,3138.0,230.0,36.0,-82.83,-83.09,72114480.0,72105792.0,-1698398500.0,-1770512980.0,-1861860229.0,-1933966021.0,12.0
1723720537.5341568,67398,64897,860,20.224819,5,11221,13677,8187.0,3610.0,230.0,36.0,-82.22,-81.98,72114308.0,72105632.0,323903536.0,251789228.0,160436859.0,88331227.0,12.0
1723720537.6768095,67399,64898,714,20.243579,5,2423,11397,11665.0,3316.0,230.0,36.0,-82.59,-84.73,72114638.0,72105958.0,-1948607622.0,-2020722260.0,-2112079237.0,2110782101.0,12.0
1723720537.8198988,67400,64899,602,20.224819,5,2833,11969,12313.0,3605.0,230.0,28.0,-82.23,-84.28,72114450.0,72105772.0,73992894.0,1878444.0,-89483653.0,-161589425.0,12.0
1723720537.9624383,67401,64900,721,20.243579,5,3095,11702,11183.0,3188.0,230.0,36.0,-82.76,-84.45,72114779.0,72106097.0,2096398855.0,2024284076.0,1932917371.0,1860811274.0,12.0
1723720538.105633,67402,64901,678,20.224819,5,7962,13808,10032.0,3646.0,230.0,28.0,-82.18,-82.49,72114602.0,72105928.0,-175993514.0,-248108116.0,-339479941.0,-411585869.0,12.0
1723720538.248195,67403,64902,828,20.224819,5,10608,13276,7747.0,3505.0,230.0,36.0,-82.35,-82.3,72114437.0,72105768.0,1846412465.0,1774298028.0,1682921083.0,1610815315.0,12.0
1723720538.391326,67404,64903,787,20.243579,5,2765,12426,12874.0,3789.0,230.0,36.0,-82.01,-83.97,72114773.0,72106100.0,-426084863.0,-498199636.0,-589581189.0,-661687289.0,12.0
1723720538.5338888,67405,64904,674,20.224819,5,3023,12315,11616.0,3267.0,230.0,32.0,-82.66,-84.03,72114582.0,72105912.0,1596431682.0,1524317100.0,1432930427.0,1360824515.0,12.0
1723720538.6767704,67406,64905,868,20.243579,5,3881,11426,9688.0,2540.0,230.0,44.0,-83.75,-84.56,72114401.0,72105718.0,-676331891.0,-748446292.0,-839838085.0,-911943803.0,12.0
1723720538.8197048,67407,64906,825,20.243579,5,8704,13217,9051.0,3434.0,230.0,36.0,-82.44,-82.69,72114744.0,72106064.0,1345864676.0,1273749932.0,1182353531.0,1110247467.0,12.0
1723720538.9625118,67408,64907,740,20.262342,5,11193,13151,7814.0,3706.0,230.0,32.0,-82.11,-82.24,72114572.0,72105890.0,-926697672.0,-998812244.0,-1090213765.0,-1162319655.0,12.0
1723720539.105557,67409,64908,737,20.243579,5,3014,13071,12852.0,3872.0,230.0,32.0,-81.92,-83.52,72114390.0,72105714.0,1095556738.0,1023442348.0,932035707.0,859929993.0,12.0
1723720539.2481432,67410,64909,735,20.224819,5,6864,13404,10138.0,3451.0,230.0,32.0,-82.42,-82.88,72114717.0,72106050.0,-1176862775.0,-1248977492.0,-1340388741.0,-1412494791.0,12.0
