timestamp,x,y,z
1733037964834308684,-2.145087510989585,-3.8244519547898332,1.0265674111011172
1733037964930119185,-1.964651417097515,-3.734321755281675,1.0343620779282876
1733037965030034118,-1.8178810560219218,-3.704237042084254,1.0366451428219112
1733037965129969383,-1.6609440690449324,-3.7047357274982224,1.0351865231817479
1733037965229838878,-1.4739735678212422,-3.7533568160511286,1.0320913067151312
1733037965329735901,-1.2407143919175483,-3.8559608761572712,1.0321114420739441
1733037965434633413,-0.9512949416421949,-3.9880282359247667,1.035950120245835
1733037965534449687,-0.6380292780488495,-4.091001007566134,1.039328901594691
1733037965634379748,-0.3700823890829207,-4.165857511285941,1.0456436613114908
1733037965730127425,-0.16462136627202686,-4.20011631287944,1.0499899494604814
1733037965830091443,-0.04410970090987912,-4.2192950445835065,1.053538375954612
1733037965929985678,0.03281146030321415,-4.216939592649136,1.0538469738178249
1733037966029839888,0.05514283251109031,-4.216077984322001,1.0563071407023559
1733037966129731316,0.06361567467770811,-4.217406973347464,1.0589671295413117
1733037966229571363,0.1068456001446603,-4.223470298108425,1.0634270878332512
1733037966329445902,0.12943292199272438,-4.224434990517576,1.065071201838288
1733037966424375667,0.1207479947537727,-4.219278827665236,1.071772249940345
1733037966530201973,0.09678214651696108,-4.212167457719618,1.079464793460773
1733037966630176942,0.09148992305586184,-4.2168048548727475,1.0903427819622296
1733037966729974751,0.09763099860500422,-4.222560997396466,1.0971873233487401
1733037966829877649,0.10279080561309446,-4.2200481277168995,1.1010988736650325
1733037966929767738,0.08559735055996533,-4.211914209961443,1.107655489309712
1733037967034661300,0.08297782909272233,-4.211703577369317,1.113628595271758
1733037967134580423,0.1131507873354819,-4.199417106942781,1.1151678242439989
1733037967234391179,0.15367026832959998,-4.205811358899172,1.1174698811184318
1733037967334312397,0.1662239293982934,-4.205800979786084,1.1203914459135507
1733037967430113313,0.19154896857462436,-4.082206055984215,1.1045705146854823
1733037967530038521,0.21897586400080846,-3.9484675299569845,1.0874466940240268
1733037967629913561,0.12049476683305099,-4.225440679394186,1.1051999173210236
1733037967729769703,0.10680796702146672,-4.237443934198119,1.1051586242253844
1733037967829742159,0.1165291491092234,-4.235007988908204,1.1001007266658664
1733037967934509421,0.11776864797965753,-4.233183661742249,1.090377892804236
1733037968034422388,0.17079556838167118,-4.244139212892649,1.0674052612502938
1733037968134377701,0.19863402213016523,-4.258443253867963,1.045966451897246
1733037968230212275,0.17252954425264713,-4.237234675279934,1.053525790845341
1733037968330056143,0.15052115087171156,-4.2333082572887095,1.0588202500820059
1733037968429949725,0.16491616215050928,-4.234425773977863,1.057778779417496
1733037968529907836,0.19543959101349265,-4.243160968411704,1.0672725941397718
1733037968634711456,0.16386210066988066,-4.231928636319859,1.0664299601227782
1733037968729704951,0.16832176433767873,-4.225964847761546,1.0733220417067206
