%time,field.stamp,field.id,field.x,field.y,field.z,field.distanceFromTag,field.rssi,field.rssi_fp
1730017526476509255,1730017526476064920,5,-2.58,0.87,1.97,5.734743000000001,-79.12,-80.7
1730017526576510459,1730017526576101064,5,-2.58,0.87,1.97,5.734743000000001,-79.54,-80.94
1730017526676586083,1730017526676108121,5,-2.58,0.87,1.97,5.734743000000001,-78.81,-80.6
1730017526776650870,1730017526776085615,5,-2.58,0.87,1.97,5.734743000000001,-79.29,-80.83
1730017526879211909,1730017526878981590,5,-2.58,0.87,1.97,5.747250666666667,-79.51,-80.61
1730017526979955468,1730017526979601144,5,-2.58,0.87,1.97,5.753504666666667,-79.61,-80.86
1730017527079746565,1730017527079497814,5,-2.58,0.87,1.97,5.753504666666667,-79.16,-80.92
1730017527179035461,1730017527178822755,5,-2.58,0.87,1.97,5.747250666666666,-78.66,-80.72
1730017527279046505,1730017527278895616,5,-2.58,0.87,1.97,5.759758333333333,-79.78,-81.03
1730017527379616811,1730017527379422903,5,-2.58,0.87,1.97,5.759758333333333,-79.21,-81.16
1730017527481384148,1730017527480907678,5,-2.58,0.87,1.97,5.759758333333333,-79.07,-80.53
1730017527580306469,1730017527580085992,5,-2.58,0.87,1.97,5.740996666666667,-79.47,-80.87
1730017527678884430,1730017527678727149,5,-2.58,0.87,1.97,5.747250333333334,-78.98,-80.79
1730017527779119639,1730017527778920173,5,-2.58,0.87,1.97,5.728489,-79.56,-81.04
1730017527879180074,1730017527878974437,5,-2.58,0.87,1.97,5.728489,-79.12,-80.85
1730017527979680710,1730017527979466199,5,-2.58,0.87,1.97,5.7159813333333345,-79.37,-81.02
1730017528080024246,1730017528079792499,5,-2.58,0.87,1.97,5.722235,-78.8,-80.66
1730017528179319135,1730017528178973197,5,-2.58,0.87,1.97,5.7347426666666665,-79.3,-80.98
1730017528278504213,1730017528278301954,5,-2.58,0.87,1.97,5.740996666666667,-78.86,-80.53
