%time,field.stamp,field.id,field.x,field.y,field.z,field.distanceFromTag,field.rssi,field.rssi_fp
1733037964618398643,1733037964618200063,12,-0.05,0.87,0.5,5.153138666666667,-79.43,-80.85
1733037964718448753,1733037964717767000,12,-0.05,0.87,0.5,5.146884666666667,-79.56,-80.96
1733037964818540521,1733037964818296909,12,-0.05,0.87,0.5,5.1719,-79.54,-82.56
1733037964918471612,1733037964918270826,12,-0.05,0.87,0.5,5.196915333333333,-79.37,-81.07
1733037965018148045,1733037965017925024,12,-0.05,0.87,0.5,5.203169333333334,-79.73,-82.63
1733037965118302726,1733037965118021726,12,-0.05,0.87,0.5,5.190661666666667,-79.84,-82.55
1733037965218229810,1733037965218028545,12,-0.05,0.87,0.5,5.178154,-79.72,-82.92
1733037965319386142,1733037965319152355,12,-0.05,0.87,0.5,5.178154,-79.44,-80.7
1733037965417908119,1733037965417772293,12,-0.05,0.87,0.5,5.1719,-79.56,-82.92
1733037965518076811,1733037965517894983,12,-0.05,0.87,0.5,5.153138666666667,-79.49,-81.51
1733037965617786724,1733037965617641925,12,-0.05,0.87,0.5,5.159392666666667,-79.69,-81.16
1733037965718152537,1733037965717882871,12,-0.05,0.87,0.5,5.178154333333333,-79.5,-81.26
1733037965817956311,1733037965817873954,12,-0.05,0.87,0.5,5.184408,-79.42,-81.17
1733037965917968457,1733037965917771339,12,-0.05,0.87,0.5,5.1719,-79.38,-80.76
1733037966018166708,1733037966017912626,12,-0.05,0.87,0.5,5.153138333333334,-80.77,-82.18
1733037966216541558,1733037966216348886,12,-0.05,0.87,0.5,5.1719,-79.4,-80.78
1733037966316644582,1733037966316450834,12,-0.05,0.87,0.5,5.1719,-79.4,-81.02
1733037966416742734,1733037966416467666,12,-0.05,0.87,0.5,5.184408,-79.54,-80.97
1733037966516489043,1733037966516281604,12,-0.05,0.87,0.5,5.1719,-79.35,-82.22
1733037966616570224,1733037966616409063,12,-0.05,0.87,0.5,5.178154,-79.35,-82.19
1733037966716532812,1733037966716302156,12,-0.05,0.87,0.5,5.165646,-79.22,-81.11
1733037966818167214,1733037966818024396,12,-0.05,0.87,0.5,5.165646,-79.37,-81.65
1733037967015514023,1733037967015222311,12,-0.05,0.87,0.5,5.165646,-79.61,-81.53
1733037967115512257,1733037967115202665,12,-0.05,0.87,0.5,5.146884666666666,-79.52,-81.03
1733037967215740819,1733037967215334653,12,-0.05,0.87,0.5,5.153138666666667,-79.75,-81.04
1733037967315513490,1733037967315219879,12,-0.05,0.87,0.5,5.153138666666667,-79.7,-81.42
1733037967415516423,1733037967415222883,12,-0.05,0.87,0.5,5.184408,-79.69,-81.46
1733037967515504656,1733037967515221595,12,-0.05,0.87,0.5,5.171900333333333,-79.55,-81.48
1733037967617928533,1733037967617793321,12,-0.05,0.87,0.5,5.165646333333334,-79.6,-81.16
1733037967718389024,1733037967718204259,12,-0.05,0.87,0.5,5.159392333333333,-79.64,-82.54
