%time,field.pose_stamped.header.seq,field.pose_stamped.header.stamp,field.pose_stamped.header.frame_id,field.pose_stamped.pose.position.x,field.pose_stamped.pose.position.y,field.pose_stamped.pose.position.z,field.pose_stamped.pose.orientation.x,field.pose_stamped.pose.orientation.y,field.pose_stamped.pose.orientation.z,field.pose_stamped.pose.orientation.w,field.anchor_array.layout.data_offset,field.anchor_array.data0,field.anchor_array.data1,field.anchor_array.data2,field.anchor_array.data3
1733053259825733745,49204,1733053259825180530,map,0.08589893303434588,-4.2022771798143035,1.2496842541252644,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053259925427111,49205,1733053259924965620,map,0.06159901671912649,-4.205279474333473,1.2390894184334644,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053260025350089,49206,1733053260024807929,map,0.033148049265957547,-4.205400264370379,1.2047803459235724,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053260124856217,49207,1733053260124601364,map,0.021972823916945758,-4.211691762296118,1.158564904993196,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053260225084986,49208,1733053260224556684,map,0.042417281298704014,-4.215071724761031,1.1624558989244809,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053260325334330,49209,1733053260324780702,map,0.06260100461326956,-4.215599223170793,1.170086290809156,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053260425060260,49210,1733053260424748897,map,0.0619225961210189,-4.207556344297744,1.206421968566271,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053260524469162,49211,1733053260524173974,map,0.05015889897966573,-4.204382606839965,1.2127629338346042,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053260625124491,49212,1733053260624565362,map,0.06055339998342944,-4.210059342850266,1.2349531267553788,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053260725408694,49213,1733053260724939823,map,0.0874801310555416,-4.22000761038082,1.2011078250246856,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053260824776562,49214,1733053260824566602,map,0.1078830624179013,-4.225621989717205,1.1823421301027206,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053260924920306,49215,1733053260924596309,map,0.10613261532063956,-4.216843514355186,1.1490724238513377,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053261025349249,49216,1733053261024840593,map,0.07648707785602141,-4.207048864689638,1.177143772487627,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053261125308054,49217,1733053261124747514,map,0.047384963102065684,-4.198539164642748,1.2015978173479236,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053261225593381,49218,1733053261225287437,map,0.03540210790395304,-4.205639466202663,1.2354685846309594,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
