timestamp,x,y,z,heading_degrees
1.7320851507499722e+18,-2.5775,-4.27,0.0,0.0
1.7320851508749722e+18,-2.573784171396474,-4.279845017184337,0.012,0.1897086602701403
1.732085150999972e+18,-2.5775037126920615,-4.268827958073041,0.000999999999998,0.3629919192078022
1.7320851511249723e+18,-2.5691828915372414,-4.2652773926362375,0.026,0.546188750612359
1.7320851512499722e+18,-2.5775146702830805,-4.2676702383120695,0.012,0.7215623811699063
1.7320851513749722e+18,-2.553438406390702,-4.282072259894208,0.022,0.9058445758203928
1.732085151499972e+18,-2.561773089488804,-4.284499739581736,0.029,1.0705058281819702
1.7320851516249723e+18,-2.5655009451727597,-4.273496001200616,0.059,1.2396955087380395
1.7320851517499722e+18,-2.5617970565248456,-4.283394059132109,0.08,1.413023660081183
1.7320851518749722e+18,-2.545161551429047,-4.276884928784851,0.076,1.5961217767807
1.732085151999972e+18,-2.5618284704575527,-4.282261281151738,0.074,1.7639882607173814
1.7320851521249723e+18,-2.570170928420886,-4.284694484957515,0.075,1.926936329699985
1.7320851522499722e+18,-2.5859491483120416,-4.266196720623621,0.026,2.094812276164066
1.7320851523749722e+18,-2.577645173928313,-4.262672430279673,0.012,2.269992825597939
1.732085152499972e+18,-2.5776655770301784,-4.2621746510995955,0.018,2.424287974757927
1.7320851526249723e+18,-2.5897300257602853,-4.2541707074545325,0.005,2.5809794825372663
1.7320851527499722e+18,-2.6017950966067076,-4.246182740440993,-0.033,2.7327364635273845
1.7320851528749722e+18,-2.6259054651988185,-4.230663801547104,-0.061,2.89458534078995
1.732085152999972e+18,-2.629646767010365,-4.219734454359433,-0.103,3.0408976550206663
1.7320851531249723e+18,-2.6305642217720724,-4.243137588116594,-0.094,3.1870015827322313
1.7320851532499722e+18,-2.6176557692068916,-4.226309683172978,-0.095,3.3272805280123934
1.7320851533749722e+18,-2.605635458162982,-4.233435460347795,-0.087,3.4429146590758526
1.732085153499972e+18,-2.605658460852318,-4.233059503420299,-0.093,3.559568877863887
1.7320851536249723e+18,-2.5936372443876565,-4.240223057502203,-0.087,3.6635074889214527
1.7320851537499722e+18,-2.605697765889334,-4.232444201233406,-0.089,3.750520715637014
1.7320851538749722e+18,-2.617758846602962,-4.224663389616439,-0.105,3.838149146102464
1.732085153999972e+18,-2.626104866380607,-4.227320536454855,-0.105,3.9318718370872006
1.7320851541249723e+18,-2.6298416770561137,-4.216575727465785,-0.092,4.02104982120506
1.7320851542499722e+18,-2.6178212041360234,-4.223766543767224,-0.092,4.1165793723267425
1.7320851543749722e+18,-2.614124625486731,-4.233945484837595,-0.075,4.2030972301452225
1.732085154499972e+18,-2.6178614376360705,-4.2232188791841905,-0.111,4.286652029073308
1.7320851546249723e+18,-2.6224882503250715,-4.236395602211516,-0.095,4.361164302077859
1.7320851547499722e+18,-2.6178990820540164,-4.222725512202099,-0.093,4.439895382789996
1.7320851548749722e+18,-2.6142016283076885,-4.232935514794701,-0.079,4.516800141517713
1.732085154999972e+18,-2.6179424880236,-4.222177057847491,-0.094,4.610286682529957
1.7320851551249723e+18,-2.626286783743871,-4.224905048982974,-0.097,4.6820889771091085
1.7320851552499722e+18,-2.6263059589428055,-4.224672719669981,-0.101,4.754287634704848
1.7320851553749722e+18,-2.5901984716182183,-4.246934493777855,-0.008,4.826919789225784
1.732085155499972e+18,-2.5781737262300544,-4.2542258186238735,0.014,4.891312181009686
1.7320851556249723e+18,-2.578191925587874,-4.254014578313537,0.03,4.956977125040169
1.7320851557499722e+18,-2.574494916610527,-4.264245083901272,0.03,5.027564796585305
1.7320851558749722e+18,-2.578231917086681,-4.25355999940845,0.027,5.098307154090551
1.7320851559999724e+18,-2.5699235262082794,-4.250410120385488,0.02,5.157640268479578
1.7320851561249723e+18,-2.574549164157835,-4.263639836900253,0.04,5.215765476784509
1.7320851562499722e+18,-2.574566385399912,-4.263452237580149,0.047,5.2741105767067555
1.7320851563749722e+18,-2.566256800906045,-4.260321478257803,0.053,5.327513084124512
1.7320851564999724e+18,-2.5745984612984696,-4.263108271839416,0.041,5.381101352962135
1.7320851566249723e+18,-2.574610954236686,-4.262976151017015,0.038,5.422202606681544
1.7320851567499722e+18,-2.574629546318853,-4.262781372504542,0.025,5.482801050979652
1.7320851568749722e+18,-2.574646820763471,-4.262602319615801,0.024,5.538512449535222
1.7320851569999724e+18,-2.5746626259719614,-4.2624400688814665,0.036,5.589000478456704
1.7320851571249723e+18,-2.586719960453862,-4.25478917266179,0.033,5.636428791649498
1.7320851572499722e+18,-2.586734899031377,-4.254638439633205,0.024,5.683340555637182
1.7320851573749722e+18,-2.5784271808534274,-4.251501425691877,0.013,5.738726706374262
1.7320851574999724e+18,-2.5784436083616304,-4.251338684476621,0.015,5.789384920427425
1.7320851576249723e+18,-2.578459788636098,-4.251179782117889,0.013,5.83885255403331
1.7320851577499722e+18,-2.5784814754003804,-4.250968904283275,0.018,5.9045073390637635
1.7320851578749722e+18,-2.5747862830652917,-4.261218269004662,0.019,5.969334134131829
1.7320851579999724e+18,-2.5748113354630426,-4.260980167546083,0.033,6.04348286967689
1.7320851581249723e+18,-2.5581603497515166,-4.255061629319132,0.035,6.043608284612251
1.7320851582499722e+18,-2.5379685028511907,-4.258004680660986,0.029,6.541014020518987
1.7320851583749722e+18,-2.5213475820124542,-4.251825585107065,0.032,6.622370955171569
1.7320851584999724e+18,-2.4890630605641344,-4.262807268010459,0.031,6.951801969958183
1.7320851586249723e+18,-2.4354695435998726,-4.254892406669085,0.026,7.144662191717329
1.7320851587499722e+18,-2.386482105604074,-4.260430739506498,0.014,7.326185583979956
1.7320851588749722e+18,-2.3482328763839204,-4.292816726839118,0.026,-3.152513368457671
1.7320851589999724e+18,-2.2824786633713474,-4.292226224148824,0.026,-2.906837688731423
1.7320851591249723e+18,-2.2167263517207054,-4.29160326619872,0.026,-2.6511529696854854
1.7320851592499722e+18,-2.1509780305383974,-4.290987612009851,0.031,-2.3977852257889145
1.7320851593749722e+18,-2.0767840822375905,-4.279021898315676,0.033,0.45478852254505625
1.7320851594999724e+18,-2.0027524837372153,-4.275623044174386,0.028,0.6534515118010468
1.7320851596249723e+18,-1.9250097416571177,-4.282457208809597,0.027,0.9216722383591694
1.7320851597499722e+18,-1.8509566680007121,-4.284465681388785,0.013,-0.5544102361478153
1.7320851598749722e+18,-1.7565466431139294,-4.285720566543575,0.024,-0.39115611902760505
1.7320851599999724e+18,-1.6621372359844484,-4.2867020972820535,0.047,-0.14324653283280125
1.7320851601249723e+18,-1.5761408700647357,-4.29656731000771,0.024,-1.730496197389312
1.7320851602499722e+18,-1.493752421027345,-4.289945537703773,0.036,-1.4500202875969794
1.7320851603749722e+18,-1.3826688955603512,-4.284591200101395,0.03,-1.072648235271598
1.7320851604999724e+18,-1.2800334587826292,-4.2730655906990815,0.014,2.132916555925702
1.7320851606249723e+18,-1.1856950012761416,-4.273232538119067,0.029,2.633538888629016
1.7320851607499722e+18,-1.091343945741445,-4.2739002228150635,0.03,2.9790590926054197
1.7320851608749722e+18,-0.9800375683669029,-4.279025682523881,0.025,0.10932932494805975
1.7320851609999724e+18,-0.8652700445896807,-4.284165726816729,0.034,0.4752079130751456
1.7320851611249723e+18,-0.7498176481249528,-4.259141249177877,0.03,2.790338477358978
1.7320851612499722e+18,-0.6471129156093998,-4.257436805412455,0.04,2.9538678547928154
1.7320851613749722e+18,-0.5321452858961048,-4.277665888907323,0.056,-1.3548747340143756
1.7320851614999724e+18,-0.41275566694720517,-4.270245867288437,0.054,-1.2542608183937332
1.7320851616249723e+18,-0.28963419299932686,-4.266711003068774,0.051,0.8819796717966863
1.7320851617499722e+18,-0.19061632354753125,-4.255315177527339,0.052,0.8080030984372056
1.7320851618749722e+18,-0.0471529051900588,-4.26297806897207,0.065,0.8819817965336262
1.7320851619999724e+18,0.07223765921206632,-4.256489337625637,0.053,0.6941225133957531
1.7320851621249723e+18,0.19130758410413454,-4.240659520333046,0.068,3.4012599769356964
1.7320851622499722e+18,0.31817507844625526,-4.255384703670586,0.053,3.120422247705676
