%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1732085223580344033,3475,1732085223580068826,map,47.048514581310656,4.162976461783184,2.7443388093663215,0.0,0.0,0.0,1.0
1732085223681125064,3476,1732085223680694580,map,46.91726728642398,4.623217268511109,1.9031228736696757,0.0,0.0,0.0,1.0
1732085223780014070,3477,1732085223779672861,map,46.77390987032007,4.99434586104539,1.0924151100755461,0.0,0.0,0.0,1.0
1732085223879657772,3478,1732085223879575729,map,46.68133854923675,4.907713380119868,1.1204739430349222,0.0,0.0,0.0,1.0
1732085223980043579,3479,1732085223979774713,map,46.56878465503451,4.986772458351719,1.3153756024728436,0.0,0.0,0.0,1.0
1732085224080378835,3480,1732085224079879760,map,46.45097430250638,5.061635158487741,1.6994205647867668,0.0,0.0,0.0,1.0
1732085224180159119,3481,1732085224179979085,map,46.39305644284425,4.6089633879852725,1.1315878751229467,0.0,0.0,0.0,1.0
1732085224280206186,3482,1732085224279624938,map,46.34293817286657,3.9909101948714305,0.6041284571336065,0.0,0.0,0.0,1.0
1732085224380088248,3483,1732085224379692077,map,46.25572428809474,3.5750659404412803,-0.20977411146389902,0.0,0.0,0.0,1.0
1732085224480614905,3484,1732085224480262994,map,46.15080490444362,3.6473300147728493,-0.11348144191690945,0.0,0.0,0.0,1.0
1732085224580868353,3485,1732085224580368757,map,46.03424438364349,3.7319866939327535,-0.16489820403770858,0.0,0.0,0.0,1.0
1732085224679585257,3486,1732085224679094314,map,45.94525944149978,3.5887079624943032,0.0486242992974831,0.0,0.0,0.0,1.0
1732085224779783126,3487,1732085224779265165,map,45.849504603910454,3.4729493988181637,0.10979825995855483,0.0,0.0,0.0,1.0
1732085224879516416,3488,1732085224879181623,map,45.75531554415815,3.3472791172426293,0.1966523875518282,0.0,0.0,0.0,1.0
1732085224979272349,3489,1732085224978985786,map,45.64068857049508,3.3668146800987273,0.0488146725248403,0.0,0.0,0.0,1.0
1732085225080647010,3490,1732085225080557346,map,45.531822289562676,3.312001548395546,-0.13153463373706226,0.0,0.0,0.0,1.0
1732085225182989662,3491,1732085225181826353,map,45.30083459060841,3.1314108868314703,-3.0610216731343307,0.0,0.0,0.0,1.0
1732085225281023189,3492,1732085225280559062,map,45.22969941138703,3.212446950859651,-2.6115734015692804,0.0,0.0,0.0,1.0
1732085225379433624,3493,1732085225379230022,map,45.18164522354538,3.182416060521547,-1.797792781272601,0.0,0.0,0.0,1.0
1732085225480188696,3494,1732085225479563951,map,45.114281405283116,3.224261123025952,-0.7117793923706,0.0,0.0,0.0,1.0
1732085225581043018,3495,1732085225580893754,map,45.02922181290023,3.153036129473355,0.14690167300534113,0.0,0.0,0.0,1.0
1732085225680798027,3496,1732085225680624485,map,44.933338714557294,3.1233526219677286,0.5957430468132511,0.0,0.0,0.0,1.0
1732085225779149980,3497,1732085225779072523,map,44.84676555878962,3.11822481947173,0.6568482028011865,0.0,0.0,0.0,1.0
1732085225879677398,3498,1732085225879449605,map,44.76793166320418,3.1097741615042196,0.6576949284539013,0.0,0.0,0.0,1.0
1732085225979858984,3499,1732085225979633808,map,44.65943143707252,3.0605932218663368,-1.3678059975157288,0.0,0.0,0.0,1.0
1732085226079604317,3500,1732085226079076766,map,44.61271602040229,3.1570893809604716,-0.8330086914383033,0.0,0.0,0.0,1.0
1732085226179613413,3501,1732085226179219722,map,44.49859175480979,3.222943852679792,-2.152758651761109,0.0,0.0,0.0,1.0
1732085226279885137,3502,1732085226279592514,map,44.49311044280674,3.485785087076548,-1.1057917374803672,0.0,0.0,0.0,1.0
1732085226380117771,3503,1732085226379651308,map,44.415141788461895,3.588687279535043,-1.9354901259158692,0.0,0.0,0.0,1.0
1732085226479522491,3504,1732085226479125022,map,44.337699966637324,3.611912177736424,-2.6720871319898385,0.0,0.0,0.0,1.0
1732085226579723271,3505,1732085226579310894,map,44.382032862144236,3.088074502974647,-2.364661436112821,0.0,0.0,0.0,1.0
1732085226680412743,3506,1732085226679898977,map,44.32186358591847,3.2212192847182095,-2.8247819517862798,0.0,0.0,0.0,1.0
1732085226779603540,3507,1732085226779284000,map,44.36857291609249,3.6739866678720148,-1.323947787788096,0.0,0.0,0.0,1.0
1732085226879549931,3508,1732085226879332304,map,44.36679347972836,3.4409090151276107,-1.586016214802464,0.0,0.0,0.0,1.0
1732085226979314517,3509,1732085226978814363,map,44.38603337675567,3.545048909885138,-0.7029898239226104,0.0,0.0,0.0,1.0
1732085227079992626,3510,1732085227079476833,map,44.40222042878061,3.345034693265838,-0.7062518612023072,0.0,0.0,0.0,1.0
1732085227179202704,3511,1732085227178756237,map,44.409558485276115,3.3214419478267243,-0.619623421449144,0.0,0.0,0.0,1.0
1732085227279350525,3512,1732085227278999090,map,44.422537897192214,3.233994896584248,-0.3941387480488604,0.0,0.0,0.0,1.0
1732085227379450976,3513,1732085227379238367,map,44.412048672159806,3.28254770947729,-0.5101185242327939,0.0,0.0,0.0,1.0
1732085227480852041,3514,1732085227480266332,map,44.432467504399774,3.1205263792905735,-0.31652314761681505,0.0,0.0,0.0,1.0
1732085227580932442,3515,1732085227580785751,map,44.45331120271492,2.931078622774551,-0.2568882106376964,0.0,0.0,0.0,1.0
1732085227682389567,3516,1732085227681855678,map,44.45050466285466,3.175807250051753,0.16065815040691256,0.0,0.0,0.0,1.0
1732085227781391113,3517,1732085227780766010,map,44.42316626671441,3.50043174729747,0.5877309009600143,0.0,0.0,0.0,1.0
1732085227880729259,3518,1732085227880131721,map,44.42567264419001,3.28466168989384,0.6095309950659931,0.0,0.0,0.0,1.0
1732085228008478772,3519,1732085228007977724,map,44.43526039906317,2.9590853975460862,0.216820420164122,0.0,0.0,0.0,1.0
1732085228079574981,3520,1732085228079475402,map,44.413352956733,3.037689032421995,0.12962408216086932,0.0,0.0,0.0,1.0
1732085228179782130,3521,1732085228179301023,map,44.397502275846996,3.217095267364913,0.4590288803806332,0.0,0.0,0.0,1.0
1732085228280426804,3522,1732085228279912233,map,44.3770654573685,3.4769545962610313,0.7952611837551908,0.0,0.0,0.0,1.0
1732085228381552211,3523,1732085228381168127,map,44.374769803174395,3.4209596558943187,0.9704965281930119,0.0,0.0,0.0,1.0
1732085228479865761,3524,1732085228479350805,map,44.38106004359488,3.244247637740675,0.7560361002797702,0.0,0.0,0.0,1.0
1732085228580036049,3525,1732085228579866170,map,44.39561899111949,2.92899199735934,1.0710432000378463,0.0,0.0,0.0,1.0
1732085228680907271,3526,1732085228680582046,map,44.262977066298134,3.968749769458064,-0.07507228795869858,0.0,0.0,0.0,1.0
1732085228782650304,3527,1732085228782251596,map,44.17561362418262,4.470013015570418,-0.5511152572323177,0.0,0.0,0.0,1.0
1732085228881069962,3528,1732085228880508661,map,44.338173227443214,3.372346828137621,0.9354814791436579,0.0,0.0,0.0,1.0
1732085228979140046,3529,1732085228978948593,map,44.296272850864,3.7581623919253913,0.834327917067441,0.0,0.0,0.0,1.0
1732085229080149165,3530,1732085229079935789,map,44.30443501627551,3.2396638985291215,1.913221911258757,0.0,0.0,0.0,1.0
1732085229180367598,3531,1732085229179835796,map,44.26701860857553,3.460838228316179,2.3031964882092244,0.0,0.0,0.0,1.0
1732085229379529343,3532,1732085229379278182,map,44.21728487939916,4.013417649887752,1.4049670716193716,0.0,0.0,0.0,1.0
1732085229481888760,3533,1732085229481219053,map,44.267138555705884,3.0325469031534,1.8165071631311114,0.0,0.0,0.0,1.0
1732085229581728098,3534,1732085229581503629,map,44.29458478615894,2.134142787099398,2.0732120585912415,0.0,0.0,0.0,1.0
1732085229680253124,3535,1732085229679739713,map,44.29133177983999,1.9893273587032114,2.0140527076103134,0.0,0.0,0.0,1.0
1732085229779659833,3536,1732085229779029846,map,44.28445926532154,1.9143786067586228,1.9178936998906113,0.0,0.0,0.0,1.0
1732085229880192694,3537,1732085229879943609,map,44.268437989382114,2.033464152141693,1.8832215842829416,0.0,0.0,0.0,1.0
1732085229979842766,3538,1732085229979538440,map,44.25984465574763,2.109965558503268,1.7368044965998584,0.0,0.0,0.0,1.0
1732085230079183146,3539,1732085230079106569,map,44.259425456896324,2.092007316417037,1.7151677279211544,0.0,0.0,0.0,1.0
1732085230179860473,3540,1732085230179486513,map,44.27140165831247,1.8500797421217567,1.656923036444112,0.0,0.0,0.0,1.0
1732085230279258619,3541,1732085230279154539,map,44.27610770105456,1.6999572607170315,1.714352926374969,0.0,0.0,0.0,1.0
1732085230379454317,3542,1732085230379057168,map,44.27700479236875,1.525543721736852,1.6175252342320747,0.0,0.0,0.0,1.0
1732085230479930596,3543,1732085230479484558,map,44.26065608659935,1.6990320982596556,1.5897749936480283,0.0,0.0,0.0,1.0
1732085230580099219,3544,1732085230579429149,map,44.25911064442124,1.6275646634192704,1.3187297177683013,0.0,0.0,0.0,1.0
1732085230680304400,3545,1732085230679647445,map,44.24161127185042,1.951709006128386,0.9355978980778353,0.0,0.0,0.0,1.0
1732085230779579265,3546,1732085230779135227,map,44.239241181435816,1.9249091451577864,0.726619567905101,0.0,0.0,0.0,1.0
1732085230878985805,3547,1732085230878650426,map,44.23654695673621,1.9257494243445705,0.6086128701512706,0.0,0.0,0.0,1.0
1732085230980061978,3548,1732085230979581832,map,44.26184611054402,1.3585312166980859,0.809829970981733,0.0,0.0,0.0,1.0
1732085231079466538,3549,1732085231079381227,map,44.268496027425755,1.035982569653718,0.7201324917411257,0.0,0.0,0.0,1.0
1732085231179343276,3550,1732085231178982973,map,44.27015320132198,0.8853245919405064,0.840397809099744,0.0,0.0,0.0,1.0
1732085231279411125,3551,1732085231278886318,map,44.26318740860464,1.0604997274533279,0.9307673690690533,0.0,0.0,0.0,1.0
1732085231379469161,3552,1732085231379068374,map,44.26824389927222,1.1087752074211934,1.1702979210685076,0.0,0.0,0.0,1.0
1732085231479665185,3553,1732085231479244232,map,44.272583514546945,1.0822324333642572,1.3196763730089978,0.0,0.0,0.0,1.0
1732085231579269350,3554,1732085231579186677,map,44.28149632508323,0.9079237905760386,1.22946665709173,0.0,0.0,0.0,1.0
1732085231679308335,3555,1732085231678971290,map,44.287135762707166,0.6305606491295139,1.263032758918995,0.0,0.0,0.0,1.0
1732085231781417559,3556,1732085231780914068,map,44.291709313097876,0.2514940618347241,1.2350716889178845,0.0,0.0,0.0,1.0
1732085231880161419,3557,1732085231879712343,map,44.29131956007816,-0.002575687071929113,1.3572788872774666,0.0,0.0,0.0,1.0
1732085231980609709,3558,1732085231980088472,map,44.28858864141947,-0.20319743233880197,1.4163947643556614,0.0,0.0,0.0,1.0
1732085232079935316,3559,1732085232079488754,map,44.2876549536581,-0.2547114312136327,1.5366454829040421,0.0,0.0,0.0,1.0
1732085232180239980,3560,1732085232179669857,map,44.28860052541335,-0.3817099545482735,1.627658235586978,0.0,0.0,0.0,1.0
1732085232279764874,3561,1732085232279342174,map,44.29296351806545,-0.4280437347873082,1.3275229655092116,0.0,0.0,0.0,1.0
1732085232379770908,3562,1732085232379436492,map,44.298162436163736,-0.4490663102188021,1.0577096599157643,0.0,0.0,0.0,1.0
1732085232479301393,3563,1732085232478843927,map,44.30212330218763,-0.4418224640998176,0.7588678114144545,0.0,0.0,0.0,1.0
1732085232579300010,3564,1732085232578808546,map,44.311141371117664,-0.46304564028302153,0.9045353875774611,0.0,0.0,0.0,1.0
1732085232678956604,3565,1732085232678819894,map,44.312507473015195,-0.5323114743892905,0.9906718280199031,0.0,0.0,0.0,1.0
1732085232779058526,3566,1732085232778809785,map,44.3089314969283,-0.6859358494736804,1.1705047123034205,0.0,0.0,0.0,1.0
1732085232879276539,3567,1732085232878956079,map,44.30723132415548,-0.7881014257953763,1.2321447114824262,0.0,0.0,0.0,1.0
1732085233006947427,3568,1732085233006522655,map,44.30728314543131,-0.8130074463890649,1.261761155872914,0.0,0.0,0.0,1.0
1732085233079600738,3569,1732085233079065799,map,44.312119530682004,-0.8239803478165091,1.5632523628574433,0.0,0.0,0.0,1.0
1732085233179276493,3570,1732085233178988218,map,44.304616643829014,-0.9069395560334539,1.777542651526307,0.0,0.0,0.0,1.0
1732085233279316208,3571,1732085233278970956,map,44.30234930092128,-0.9539079423310407,1.598699214263929,0.0,0.0,0.0,1.0
1732085233379179214,3572,1732085233378944873,map,44.30228706301803,-1.0050577821819613,1.4234025328892437,0.0,0.0,0.0,1.0
1732085233479208093,3573,1732085233479000329,map,44.301824740516956,-1.159385141797473,1.310378868227798,0.0,0.0,0.0,1.0
1732085233579566692,3574,1732085233579400539,map,44.29726216263081,-1.474209926601828,1.324308385880252,0.0,0.0,0.0,1.0
1732085233679533916,3575,1732085233679282903,map,44.29109899551159,-1.7600062295951175,1.3059850036212575,0.0,0.0,0.0,1.0
1732085233782046895,3576,1732085233781499147,map,44.2893573542377,-1.958456187978979,0.8948207810379775,0.0,0.0,0.0,1.0
1732085233879229464,3577,1732085233878775358,map,44.275052711986035,-2.318229017329125,0.6732770583205274,0.0,0.0,0.0,1.0
1732085233979536042,3578,1732085233979118108,map,44.25924564628113,-2.682120866113192,0.6319386963060614,0.0,0.0,0.0,1.0
1732085234079359943,3579,1732085234078913211,map,44.27132504860072,-2.598723079449591,0.7155514709640136,0.0,0.0,0.0,1.0
1732085234180024235,3580,1732085234179504394,map,44.28196538196104,-2.4729143120715116,0.8575766128760061,0.0,0.0,0.0,1.0
1732085234278834949,3581,1732085234278729438,map,44.28719402202237,-2.3756329570666197,1.210542669047744,0.0,0.0,0.0,1.0
1732085234379532783,3582,1732085234379090070,map,44.29553386655178,-2.2795362825645786,1.327904375915308,0.0,0.0,0.0,1.0
1732085234479615004,3583,1732085234479350805,map,44.30588585713043,-2.1608888870162835,1.4768265464002244,0.0,0.0,0.0,1.0
1732085234580664852,3584,1732085234580265760,map,44.2874141575692,-2.6543489107577627,2.1233510970991905,0.0,0.0,0.0,1.0
1732085234679497361,3585,1732085234679008483,map,44.32464196901388,-2.296689248777514,1.6951650247881376,0.0,0.0,0.0,1.0
1732085234779378598,3586,1732085234778798103,map,44.33028165585169,-2.4712815660839187,1.9081973639715653,0.0,0.0,0.0,1.0
1732085234880020617,3587,1732085234879523277,map,44.33668544160929,-2.5175813683863955,1.8921622422900737,0.0,0.0,0.0,1.0
1732085234979504147,3588,1732085234979004621,map,44.38018185844573,-2.182887940142397,1.42595447605276,0.0,0.0,0.0,1.0
1732085235080632286,3589,1732085235080317497,map,44.36598545708365,-2.5643080329708954,1.0235073969158068,0.0,0.0,0.0,1.0
1732085235179304631,3590,1732085235179169893,map,44.38144540152866,-2.513204880126439,1.119774570193839,0.0,0.0,0.0,1.0
1732085235281331214,3591,1732085235280983924,map,44.21135774432552,-4.367853753895418,3.66866798171474,0.0,0.0,0.0,1.0
1732085235380048788,3592,1732085235379660129,map,44.14704822601312,-4.770426080965054,4.263011382894966,0.0,0.0,0.0,1.0
1732085235681571672,3593,1732085235681317806,map,44.20504458491414,-4.52258892478389,4.265577577409121,0.0,0.0,0.0,1.0
1732085236108470315,3594,1732085236108202457,map,44.542664335687036,-1.2248429061106345,2.1875808506166976,0.0,0.0,0.0,1.0
1732085236924829667,3595,1732085236924425840,map,44.52363085732356,-4.876990964356264,1.6515989288735022,0.0,0.0,0.0,1.0
1732085236929056543,3596,1732085236928676843,map,44.52186781363971,-4.931832320414945,2.85073998633205,0.0,0.0,0.0,1.0
1732085237030978609,3597,1732085237030485391,map,44.632387049519245,-4.072820150819883,4.6718539209990375,0.0,0.0,0.0,1.0
1732085237130265182,3598,1732085237129763841,map,44.71987100319475,-4.2953453348294595,3.5186192091016144,0.0,0.0,0.0,1.0
1732085237229356593,3599,1732085237229139089,map,44.735282593679585,-4.213984835645917,3.302767047212972,0.0,0.0,0.0,1.0
1732085237329357717,3600,1732085237329095363,map,44.74920948815177,-4.19916046963598,2.8128583010455652,0.0,0.0,0.0,1.0
1732085237430865360,3601,1732085237430485010,map,44.75672297854026,-4.205396148150618,1.9945849994262188,0.0,0.0,0.0,1.0
1732085237530691072,3602,1732085237530219554,map,44.754478154715365,-4.1450688027473666,1.1527219623263016,0.0,0.0,0.0,1.0
1732085237630363962,3603,1732085237630238533,map,44.63297278678982,-5.083398583476672,0.1556190567379402,0.0,0.0,0.0,1.0
1732085237730540912,3604,1732085237730118751,map,44.64736543606096,-4.789788313403809,-0.14404326369200324,0.0,0.0,0.0,1.0
1732085237831231008,3605,1732085237830738544,map,44.632563312414504,-4.737905200555178,-0.5035513542104338,0.0,0.0,0.0,1.0
1732085237930132611,3606,1732085237929770708,map,44.64689007540091,-4.548125056891381,-0.35438207754674506,0.0,0.0,0.0,1.0
1732085238029821343,3607,1732085238029487133,map,44.61537074430124,-4.716541171397636,-0.5414629535914364,0.0,0.0,0.0,1.0
1732085238131335881,3608,1732085238131006717,map,44.41855481947538,-6.082903099540674,2.1956469017219016,0.0,0.0,0.0,1.0
1732085238230573233,3609,1732085238230081558,map,44.611394832403725,-4.808431085453839,0.9964740946963365,0.0,0.0,0.0,1.0
1732085238331253948,3610,1732085238330671072,map,44.68813357000823,-3.650611883437049,0.03737263960004155,0.0,0.0,0.0,1.0
1732085238429995512,3611,1732085238429558277,map,44.69791744692484,-3.498249647762219,0.03737263966404953,0.0,0.0,0.0,1.0
1732085238529802295,3612,1732085238529554367,map,44.6561272508662,-4.273829995272864,0.8963194079293075,0.0,0.0,0.0,1.0
1732085238630055521,3613,1732085238629768371,map,44.654858093393585,-4.259333829294609,0.6888624756902624,0.0,0.0,0.0,1.0
1732085238730083339,3614,1732085238729721546,map,44.58321955759439,-4.844736222404999,1.3413933947768903,0.0,0.0,0.0,1.0
1732085238829268016,3615,1732085238828788280,map,44.573240048681335,-4.942444357616488,1.527960948223267,0.0,0.0,0.0,1.0
1732085238929548947,3616,1732085238929103612,map,44.58360530563847,-4.830710296760062,1.5780842117219838,0.0,0.0,0.0,1.0
1732085239030858452,3617,1732085239030498027,map,44.56703378617176,-4.913543151336624,1.27872660330033,0.0,0.0,0.0,1.0
1732085239129884342,3618,1732085239129422187,map,44.48056702426703,-5.3942205127484355,1.4158773499706254,0.0,0.0,0.0,1.0
1732085239229396153,3619,1732085239229160308,map,44.454671681003695,-5.413779704058497,1.146826251576248,0.0,0.0,0.0,1.0
1732085239329632484,3620,1732085239329090833,map,44.44255401083315,-5.294843573198282,1.0497054638457062,0.0,0.0,0.0,1.0
1732085239430218065,3621,1732085239430081844,map,44.41780164491966,-5.250699575144443,1.1086170737487913,0.0,0.0,0.0,1.0
1732085239529927088,3622,1732085239529423952,map,44.3679228392304,-5.343769381211071,1.1504403758200863,0.0,0.0,0.0,1.0
1732085239629264581,3623,1732085239629009723,map,44.32025365479188,-5.378570836179028,1.091671118984726,0.0,0.0,0.0,1.0
1732085239729632142,3624,1732085239729031562,map,44.30324741263405,-5.1721363647833085,1.0420958437273407,0.0,0.0,0.0,1.0
1732085239829801385,3625,1732085239829306840,map,44.27073214349802,-5.07920229589053,1.0038086366672714,0.0,0.0,0.0,1.0
1732085239929237515,3626,1732085239929022312,map,44.22657946425327,-5.0545279717116784,1.2132024813224127,0.0,0.0,0.0,1.0
1732085240029693082,3627,1732085240029448986,map,44.1361317300109,-5.368472278238836,1.3607413349501123,0.0,0.0,0.0,1.0
1732085240130260056,3628,1732085240130021810,map,44.09407108950428,-5.232272718598355,1.2605958123725294,0.0,0.0,0.0,1.0
1732085240230755648,3629,1732085240230056047,map,44.044714366173125,-5.1535220128430295,0.987062856325262,0.0,0.0,0.0,1.0
1732085240330250322,3630,1732085240329862117,map,44.02186656697429,-4.810511904878239,0.7513686466680644,0.0,0.0,0.0,1.0
1732085240429784516,3631,1732085240429469585,map,43.98564700653678,-4.58575797071093,0.912785940112833,0.0,0.0,0.0,1.0
1732085240529717072,3632,1732085240529403686,map,43.95868212159289,-4.204663010674478,1.3019483819516824,0.0,0.0,0.0,1.0
1732085240629239000,3633,1732085240629065990,map,43.899752356876355,-4.076365777752737,1.7450661965041157,0.0,0.0,0.0,1.0
1732085240729748708,3634,1732085240729136705,map,43.82651770695965,-4.174833462335398,1.8712597352066096,0.0,0.0,0.0,1.0
1732085240831125562,3635,1732085240830849885,map,43.7228883095235,-4.592789419954086,1.2114150832536392,0.0,0.0,0.0,1.0
1732085240930638526,3636,1732085240930348634,map,43.6337626476334,-4.718254376292296,0.28192380756359653,0.0,0.0,0.0,1.0
1732085241029625421,3637,1732085241029529094,map,43.526490938611,-4.864891918152998,-0.3369173556965161,0.0,0.0,0.0,1.0
1732085241129521275,3638,1732085241129391193,map,43.44872712177792,-4.912191720716625,-0.2725800440971847,0.0,0.0,0.0,1.0
1732085241230520503,3639,1732085241229913234,map,43.34554336200189,-5.186322536648218,0.1284051671352588,0.0,0.0,0.0,1.0
1732085241329768351,3640,1732085241329355239,map,43.25966655621961,-5.243208810390001,0.28056717566923434,0.0,0.0,0.0,1.0
1732085241429663502,3641,1732085241429279088,map,43.1915608321933,-5.140756192734697,0.1318332112317586,0.0,0.0,0.0,1.0
1732085241529423485,3642,1732085241529101371,map,43.130497344717035,-4.973966531270648,-0.16326811211738648,0.0,0.0,0.0,1.0
1732085241630257123,3643,1732085241630127429,map,43.049607902590665,-4.988743235507087,-0.18644171346044758,0.0,0.0,0.0,1.0
1732085241730744388,3644,1732085241729989290,map,42.95730206528987,-5.089451250313512,-0.061792244715017076,0.0,0.0,0.0,1.0
1732085241829777889,3645,1732085241829612016,map,42.861261654219966,-5.181252410647147,0.06314546549873562,0.0,0.0,0.0,1.0
1732085241929790996,3646,1732085241929542541,map,42.76512951979455,-5.250340441971371,0.04469507694484116,0.0,0.0,0.0,1.0
1732085242030317084,3647,1732085242030058145,map,42.67000551280588,-5.310399327192538,0.026202633728842423,0.0,0.0,0.0,1.0
1732085242131583970,3648,1732085242131223201,map,42.58226488119074,-5.3027281145151015,0.08516561489480177,0.0,0.0,0.0,1.0
1732085242231463865,3649,1732085242230863809,map,42.5036630303208,-5.234565823058039,0.19486094775324903,0.0,0.0,0.0,1.0
1732085242331468664,3650,1732085242330864667,map,42.45256129475555,-4.978543814894554,0.455828568906546,0.0,0.0,0.0,1.0
1732085242430359414,3651,1732085242430271625,map,42.377732259576035,-4.885061054017911,0.47830196859520346,0.0,0.0,0.0,1.0
1732085242530133647,3652,1732085242529518365,map,42.27481897046553,-4.98047962385904,0.43347520925324845,0.0,0.0,0.0,1.0
1732085242630520647,3653,1732085242630180597,map,42.14546335950698,-5.207540720079386,0.17875258489682058,0.0,0.0,0.0,1.0
1732085242730997584,3654,1732085242730560541,map,42.023204844923946,-5.4119867039156375,0.20119459777775126,0.0,0.0,0.0,1.0
1732085242830242672,3655,1732085242829642057,map,41.93227336791379,-5.407209113350581,0.4264406342950445,0.0,0.0,0.0,1.0
1732085242931208233,3656,1732085242930709838,map,41.840672924088445,-5.4172257274789235,0.7664699615931824,0.0,0.0,0.0,1.0
1732085243030948510,3657,1732085243030678510,map,41.76554592311371,-5.2533946705779,1.2021602725824245,0.0,0.0,0.0,1.0
1732085243129908259,3658,1732085243129722118,map,41.683756480482984,-5.142203459813594,1.4744863982597582,0.0,0.0,0.0,1.0
1732085243231723167,3659,1732085243231423854,map,41.565556029822794,-5.216639901313369,-0.975709580413713,0.0,0.0,0.0,1.0
1732085243330436719,3660,1732085243330340385,map,41.18130705553181,-6.818506702089546,-1.8925293675923989,0.0,0.0,0.0,1.0
1732085243430827513,3661,1732085243430387496,map,40.82206956064769,-7.065262540081709,-4.283207921064016,0.0,0.0,0.0,1.0
1732085243531352216,3662,1732085243530663967,map,40.337889046779715,-7.3096032828468385,-6.536260352459782,0.0,0.0,0.0,1.0
1732085243740016547,3663,1732085243733002185,map,41.050717105848754,-4.405701120509144,-3.1165792908002685,0.0,0.0,0.0,1.0
1732085243745958322,3664,1732085243745650291,map,41.050717217986346,-4.405704442682206,-3.1165749436677883,0.0,0.0,0.0,1.0
1732085243934703456,3665,1732085243934560537,map,40.6639803373498,-4.326811162912949,-5.623029830740452,0.0,0.0,0.0,1.0
1732085244031710769,3666,1732085244031241178,map,40.98744824556903,-4.868689710995044,1.8648648329751536,0.0,0.0,0.0,1.0
1732085244231236632,3667,1732085244230681657,map,40.18126754244967,-7.327826137869029,4.606342469404183,0.0,0.0,0.0,1.0
1732085244332216442,3668,1732085244331770181,map,40.24650768725787,-6.599301725658705,3.4260867635215284,0.0,0.0,0.0,1.0
1732085244430378761,3669,1732085244430043935,map,40.32793743356858,-5.487596346556038,1.9795536565352325,0.0,0.0,0.0,1.0
1732085244530729380,3670,1732085244530427455,map,40.300281233063814,-5.355839053520805,1.789738144655572,0.0,0.0,0.0,1.0
1732085244631217448,3671,1732085244630628824,map,40.17587098689144,-5.431822442010681,1.7057678008847643,0.0,0.0,0.0,1.0
1732085244730903910,3672,1732085244730401754,map,40.05340082738611,-5.507506357088532,1.4632730181476548,0.0,0.0,0.0,1.0
1732085244830513905,3673,1732085244829948186,map,39.972108652374736,-5.252968272196881,1.2929194044666372,0.0,0.0,0.0,1.0
1732085245896038721,3674,1732085245895384073,map,39.3352524140747,-4.836106405514089,2.2325889967658847,0.0,0.0,0.0,1.0
1732085245990335064,3675,1732085245989990711,map,39.31226231294164,-4.90888712795243,2.1635355425516853,0.0,0.0,0.0,1.0
1732085246091550730,3676,1732085246090935707,map,39.3032343419719,-4.907963585936942,1.9573401760510092,0.0,0.0,0.0,1.0
1732085246190651397,3677,1732085246190074682,map,39.29644573190724,-4.863087300130845,1.9029450559368188,0.0,0.0,0.0,1.0
1732085246292074486,3678,1732085246291757345,map,39.31718510876355,-4.604129313505485,1.9055795229924795,0.0,0.0,0.0,1.0
1732085246390898074,3679,1732085246390187263,map,39.32931788611766,-4.420196969421114,2.045906487730881,0.0,0.0,0.0,1.0
1732085246490472266,3680,1732085246490047216,map,39.328619472388304,-4.371392423171835,2.1441675526147312,0.0,0.0,0.0,1.0
1732085246589780524,3681,1732085246589407920,map,39.316833484854534,-4.440144461792527,2.2268296106176755,0.0,0.0,0.0,1.0
1732085246690575316,3682,1732085246690459251,map,39.303862422411626,-4.566265220064327,2.180027449905465,0.0,0.0,0.0,1.0
1732085246790744674,3683,1732085246790262222,map,39.29306010710695,-4.661899304904233,2.1379924155243315,0.0,0.0,0.0,1.0
1732085246891316169,3684,1732085246891000747,map,39.270449207309404,-4.853984863067585,2.0543592515254963,0.0,0.0,0.0,1.0
1732085246990459474,3685,1732085246990007400,map,39.27331517730748,-4.798856796532377,2.081229890024721,0.0,0.0,0.0,1.0
1732085247090775832,3686,1732085247090645074,map,39.26387162814596,-4.839663089242834,2.0311499353305877,0.0,0.0,0.0,1.0
1732085247190594979,3687,1732085247190138578,map,39.26661705255245,-4.7380110825259,2.0707923576992338,0.0,0.0,0.0,1.0
1732085247290489423,3688,1732085247290063142,map,39.249277868056225,-4.797534642504234,2.1493344681411894,0.0,0.0,0.0,1.0
1732085247391065462,3689,1732085247390484809,map,39.2701674748489,-4.5730032435063,2.2514410750109186,0.0,0.0,0.0,1.0
1732085247490352267,3690,1732085247489910125,map,39.293117888799564,-4.361876173408668,2.221793373077575,0.0,0.0,0.0,1.0
1732085247590519226,3691,1732085247590226650,map,39.317117004715094,-4.121356836331674,2.1469307287031723,0.0,0.0,0.0,1.0
1732085247690338965,3692,1732085247690117835,map,39.30916488059813,-4.047137902556141,2.3533825663713617,0.0,0.0,0.0,1.0
1732085247790157391,3693,1732085247790010213,map,39.289228387896614,-4.032315733640132,2.6766074073544233,0.0,0.0,0.0,1.0
1732085247890183786,3694,1732085247889961242,map,39.26254465150462,-4.129103296006986,2.7898619725827403,0.0,0.0,0.0,1.0
