timestamp,Transmission #,Reception #,maxNoise,Distance,Channel,FirstPathAmp1,FirstPathAmp2,FirstPathAmp3,Max Growth CIR,Rx Preamble Count,Standard Noise,RSSI(dBm),RSSI_fp(dBm),rtd_init,rtd_resp,resp_rx_ts,poll_tx_ts,resp_tx_ts,poll_rx_ts,anchor_id
1726026945.2984688,43580,42586,539.0,58.404323,5.0,6808.0,8392.0,5093.0,1220.0,230.0,36.0,-86.94,-86.25,72130871.0,72106019.0,1258191075.0,1186060204.0,1344296571.0,1272190552.0,12.0
1726026945.4415348,43581,42587,520.0,58.385562,5.0,1495.0,7428.0,8837.0,1367.0,230.0,32.0,-86.44,-88.46,72130875.0,72106027.0,-1002523929.0,-1074654804.0,-916417925.0,-988523952.0,12.0
1726026945.5843148,43582,42588,612.0,58.348037,5.0,7537.0,9789.0,6061.0,1667.0,230.0,36.0,-85.58,-85.02,72130809.0,72105974.0,1031849637.0,959718828.0,1117956219.0,1045850245.0,12.0
1726026945.727424,43583,42589,594.0,58.423084,5.0,2812.0,8392.0,8256.0,1329.0,230.0,40.0,-86.56,-87.25,72130776.0,72105907.0,-1228729212.0,-1300859988.0,-1142622085.0,-1214727992.0,12.0
1726026945.869984,43584,42590,549.0,58.404323,5.0,4954.0,9336.0,7245.0,1446.0,230.0,32.0,-86.2,-85.99,72130846.0,72105990.0,805512906.0,733382060.0,891620475.0,819514485.0,12.0
1726026946.0130196,43585,42591,483.0,58.348037,5.0,1937.0,7761.0,8102.0,1264.0,230.0,32.0,-86.78,-88.03,72130941.0,72106102.0,-1455113431.0,-1527244372.0,-1369005445.0,-1441111547.0,12.0
1726026946.1557074,43586,42592,486.0,58.310516,5.0,6807.0,7415.0,4253.0,1081.0,230.0,32.0,-87.46,-87.03,72130425.0,72105598.0,579446053.0,507315628.0,665554555.0,593448957.0,12.0
1726026946.2989464,43587,42593,487.0,58.385562,5.0,4526.0,8321.0,6416.0,1197.0,230.0,32.0,-87.02,-86.96,72130920.0,72106073.0,-1681028332.0,-1753159252.0,-1594919301.0,-1667025374.0,12.0
1726026946.4416068,43588,42594,518.0,58.404323,5.0,4295.0,8816.0,7741.0,1409.0,230.0,32.0,-86.31,-86.57,72130915.0,72106054.0,353529103.0,281398188.0,439638651.0,367532597.0,12.0
1726026946.5845456,43589,42595,599.0,58.348037,5.0,1164.0,7451.0,8384.0,1317.0,230.0,40.0,-86.6,-88.47,72130492.0,72105656.0,-1906881688.0,-1979012180.0,-1820771717.0,-1892877373.0,12.0
1726026946.7274878,43590,42596,543.0,58.385562,5.0,7677.0,9436.0,5797.0,1502.0,230.0,32.0,-86.03,-85.23,72130611.0,72105760.0,127765983.0,55635372.0,213876347.0,141770587.0,12.0
1726026946.8700209,43591,42597,612.0,58.366802,5.0,5118.0,9318.0,6868.0,1433.0,230.0,36.0,-86.24,-85.97,72130607.0,72105757.0,-2132537893.0,2090298796.0,-2046427013.0,-2118532770.0,12.0
1726026947.0130775,43592,42598,520.0,58.385562,5.0,3555.0,8998.0,8165.0,1426.0,230.0,32.0,-86.26,-86.55,72130586.0,72105733.0,-97954362.0,-170084948.0,-11842949.0,-83948682.0,12.0
1726026947.155607,43593,42599,572.0,58.385562,5.0,4080.0,9149.0,7444.0,1437.0,230.0,36.0,-86.22,-86.33,72130588.0,72105745.0,1936391624.0,1864261036.0,2022503547.0,1950397802.0,12.0
1726026947.2988038,43594,42600,543.0,58.385562,5.0,2471.0,7966.0,7452.0,1191.0,230.0,36.0,-87.04,-87.74,72130702.0,72105858.0,-323805638.0,-395936340.0,-237693317.0,-309799175.0,12.0
1726026947.4413316,43595,42601,638.0,58.366802,5.0,5402.0,9121.0,6660.0,1390.0,230.0,40.0,-86.37,-86.06,72130793.0,72105946.0,1710900373.0,1638769580.0,1797013115.0,1724907169.0,12.0
1726026947.584535,43596,42602,572.0,58.385562,5.0,4855.0,8951.0,6728.0,1360.0,230.0,36.0,-86.46,-86.33,72130797.0,72105954.0,-549779303.0,-621910100.0,-463666053.0,-535772007.0,12.0
1726026947.727111,43597,42603,675.0,58.329277,5.0,6495.0,9779.0,7064.0,1584.0,230.0,40.0,-85.8,-85.29,72130794.0,72105958.0,1484795542.0,1412664748.0,1570909307.0,1498803349.0,12.0
1726026947.8699815,43598,42604,577.0,58.329277,5.0,7448.0,9034.0,5328.0,1458.0,230.0,36.0,-86.16,-85.58,72130807.0,72105974.0,-775817053.0,-847947860.0,-689702789.0,-761808763.0,12.0
1726026948.0129478,43599,42605,581.0,58.348037,5.0,6614.0,9051.0,6229.0,1443.0,230.0,36.0,-86.21,-85.8,72130927.0,72106091.0,1258542875.0,1186411948.0,1344657531.0,1272551440.0,12.0
1726026948.155713,43600,42606,536.0,58.385562,5.0,2432.0,8152.0,7935.0,1256.0,230.0,36.0,-86.81,-87.55,72130516.0,72105657.0,-1001939584.0,-1074070100.0,-915824517.0,-987930174.0,12.0
1726026948.2986753,43601,42607,538.0,58.329277,5.0,1619.0,7043.0,7305.0,1056.0,230.0,36.0,-87.56,-88.9,72130494.0,72105666.0,1032690026.0,960559532.0,1118805627.0,1046699961.0,12.0
1726026948.441586,43602,42608,611.0,58.385562,5.0,4604.0,9641.0,7676.0,1523.0,230.0,36.0,-85.97,-85.81,72130522.0,72105670.0,-1227741306.0,-1299871828.0,-1141625221.0,-1213730891.0,12.0
1726026948.5846927,43603,42609,547.0,58.385562,5.0,6799.0,9468.0,5970.0,1465.0,230.0,32.0,-86.14,-85.44,72130546.0,72105686.0,806889374.0,734758828.0,893005947.0,820900261.0,12.0
